slot,clientId,event,size,amount,recipients
112,3033,new-tx,5096,21,3946
112,412,new-tx,737,58,11
112,3105,new-tx,276,2,2570
113,1295,new-tx,274,3,17
113,1924,new-tx,905,1,1810
113,587,new-tx,342,0,329
113,3144,new-tx,347,7,1847
113,51,new-tx,3422,6,273
114,2046,new-tx,2979,11,1004
114,2572,new-tx,322,4,3043
114,1419,new-tx,1984,32,1392
114,3858,new-tx,388,1,3625
114,2570,new-tx,427,17,2226
115,99,new-tx,462,32,212
115,1118,new-tx,507,5,1021
115,1160,new-tx,372,60,92
115,2207,new-tx,1015,78,587
115,2049,new-tx,854,16,1198
116,1572,new-tx,261,4,2257
116,2995,new-tx,1342,4,2577
116,40,new-tx,12058,13,13
116,2253,new-tx,4015,3,2307
116,2155,new-tx,822,15,2244
117,946,new-tx,326,32,681
117,11,new-tx,484,6,142
117,776,new-tx,302,65,1883
117,2061,new-tx,221,11,2220
117,11,new-tx,211,0,47
118,2870,new-tx,1951,4,946
118,710,new-tx,486,13,820
118,3477,new-tx,504,4,2298
118,1498,new-tx,475,3,1484
118,177,new-tx,471,1,12
119,61,new-tx,656,1,665
119,4360,new-tx,1309,38,4361
119,3539,new-tx,200,2,2239
119,859,new-tx,483,4,1047
119,2558,new-tx,251,13,2593
120,2248,new-tx,457,9,3348
120,1582,new-tx,11606,53,1868
120,774,new-tx,466,4,724
120,102,new-tx,972,1,160
120,1786,new-tx,791,91,1868
121,4259,new-tx,378,0,2570
121,4072,new-tx,201,9,1991
121,2570,new-tx,1349,2,2717
121,812,new-tx,436,3,37
121,5142,new-tx,338,33,5596
122,2931,new-tx,862,11,2895
122,1527,new-tx,952,21,1600
122,3349,new-tx,254,1,4840
122,4495,new-tx,273,6,3892
122,4090,new-tx,444,26,1590
123,1810,new-tx,11723,19,473
123,2529,new-tx,369,29,4428
123,968,new-tx,461,8,3924
123,5127,new-tx,416,3,3318
123,489,new-tx,439,21,151
124,1565,new-tx,331,78,2247
124,1980,new-tx,226,60,1475
124,2195,new-tx,329,2,2070
124,2752,new-tx,457,2,16
124,5023,new-tx,968,20,3778
125,194,new-tx,5846,0,4072
125,115,new-tx,498,16,298
125,3586,new-tx,439,10,2572
125,24,new-tx,623,19,5474
125,2243,new-tx,420,1,3874
126,542,new-tx,1012,2,180
126,4600,new-tx,803,10,1786
126,2878,new-tx,402,2,94
126,1527,new-tx,350,3,1538
126,2031,new-tx,443,16,2036
127,169,new-tx,1510,2,160
127,164,new-tx,1420,60,189
127,336,new-tx,305,22,2419
127,2264,new-tx,406,1,1991
127,2072,new-tx,256,2,5197
128,1938,new-tx,595,66,2342
128,4370,new-tx,1008,53,3510
128,804,new-tx,1847,22,637
128,1956,new-tx,261,9,2012
128,2828,new-tx,269,7,2676
129,1002,new-tx,6699,44,871
129,2572,new-tx,218,59,3194
129,402,new-tx,727,4,1309
129,2207,new-tx,450,2,3016
129,78,new-tx,717,1,40
130,3614,new-tx,268,2,3892
130,1282,new-tx,867,4,734
130,4997,new-tx,507,2,2253
130,2562,new-tx,486,0,2823
130,4939,new-tx,2494,1,4005
131,564,new-tx,929,16,927
131,1743,new-tx,4712,22,1235
131,5366,new-tx,575,72,5591
131,5412,new-tx,294,1,3608
131,90,new-tx,965,91,97
132,2572,new-tx,425,2,3710
132,230,new-tx,320,32,399
132,2572,new-tx,255,20,4072
132,4445,new-tx,243,23,2495
132,2763,new-tx,490,15,4120
133,4,new-tx,240,5,584
133,691,new-tx,1154,13,692
133,57,new-tx,760,2,197
133,1943,new-tx,868,5,5505
133,2336,new-tx,241,1,3683
134,2011,new-tx,6059,16,2516
134,3618,new-tx,356,17,4091
134,663,new-tx,575,1,836
134,3850,new-tx,478,6,4158
134,4605,new-tx,892,13,4549
135,3619,new-tx,1560,2,5310
135,3693,new-tx,676,2,4527
135,2529,new-tx,1027,15,4570
135,4516,new-tx,633,4,3477
135,2824,new-tx,197,8,3623
136,1038,new-tx,6346,22,1030
136,1295,new-tx,4596,1,3716
136,2746,new-tx,251,9,24
136,1157,new-tx,1163,2,2284
136,2772,new-tx,225,2,2735
137,326,new-tx,379,1,24
137,3092,new-tx,221,60,3273
137,2116,new-tx,397,30,2077
137,1454,new-tx,367,22,1790
137,4406,new-tx,947,43,4539
138,4,new-tx,4944,16,385
138,1791,new-tx,304,46,2066
138,6,new-tx,273,1,4751
138,3349,new-tx,5419,3,1295
138,2239,new-tx,235,15,3228
139,4072,new-tx,424,78,4014
139,4001,new-tx,665,94,2257
139,1788,new-tx,304,1,1826
139,39,new-tx,499,18,4734
139,968,new-tx,821,1,3447
140,4090,new-tx,497,36,3705
140,1644,new-tx,328,2,1734
140,24,new-tx,394,3,5177
140,1137,new-tx,507,7,524
140,793,new-tx,210,2,974
141,1794,new-tx,4284,16,1987
141,446,new-tx,955,1,3105
141,11,new-tx,2551,17,136
141,556,new-tx,434,1,428
141,2957,new-tx,7094,18,4
142,3268,new-tx,204,2,1746
142,3412,new-tx,435,3,3434
142,1275,new-tx,5533,34,5452
142,2710,new-tx,5441,6,24
142,2011,new-tx,1841,33,4090
143,281,new-tx,275,1,128
143,4507,new-tx,493,1,4481
143,3642,new-tx,1085,21,2892
143,1498,new-tx,461,34,1353
143,2706,new-tx,968,18,1295
144,4072,new-tx,685,13,4343
144,4495,new-tx,1666,0,4257
144,2153,new-tx,361,11,2572
144,1170,new-tx,291,9,2743
144,4211,new-tx,507,72,4090
145,2136,new-tx,765,18,2286
145,1981,new-tx,600,10,1886
145,1919,new-tx,461,6,4471
145,21,new-tx,353,11,6
145,4289,new-tx,792,0,3618
146,423,new-tx,333,16,489
146,5498,new-tx,6347,12,94
146,1454,new-tx,303,21,1538
146,4615,new-tx,787,14,4442
146,1794,new-tx,6056,20,2123
147,2775,new-tx,4322,6,2774
147,1447,new-tx,266,5,1616
147,4366,new-tx,806,94,3538
147,3401,new-tx,334,43,4098
147,3080,new-tx,360,8,2572
148,3777,new-tx,786,76,3765
148,684,new-tx,205,53,8
148,2895,new-tx,416,5,5132
148,4072,new-tx,589,38,1305
148,4470,new-tx,382,4,4495
149,2914,new-tx,365,17,6
149,5344,new-tx,430,22,5269
149,2072,new-tx,389,1,5259
149,2936,new-tx,511,6,968
149,2929,new-tx,6646,11,3619
150,2011,new-tx,352,15,1895
150,1351,new-tx,623,1,1456
150,28,new-tx,642,1,6
150,278,new-tx,5653,6,267
150,3639,new-tx,415,9,3678
151,1338,new-tx,501,9,2043
151,4461,new-tx,307,76,3648
151,482,new-tx,10496,5,326
151,492,new-tx,430,39,1569
151,24,new-tx,390,50,4378
152,4435,new-tx,330,34,5060
152,255,new-tx,780,1,567
152,3562,new-tx,747,17,5696
152,3962,new-tx,438,60,3619
152,3794,new-tx,451,1,4001
153,4113,new-tx,465,32,24
153,5458,new-tx,393,4,3562
153,266,new-tx,481,22,381
153,2239,new-tx,1189,47,2821
153,1981,new-tx,2411,10,1914
154,1309,new-tx,356,3,1756
154,5826,new-tx,490,0,5818
154,3687,new-tx,942,94,4556
154,2639,new-tx,218,1,2820
154,1699,new-tx,476,22,1582
155,2752,new-tx,761,2,4824
155,637,new-tx,257,2,845
155,1351,new-tx,772,15,39
155,868,new-tx,444,16,765
155,2865,new-tx,293,1,24
156,3082,new-tx,380,3,3813
156,4421,new-tx,5371,4,1639
156,728,new-tx,426,58,1189
156,836,new-tx,1751,1,1117
156,2210,new-tx,345,19,2185
157,2577,new-tx,365,15,536
157,524,new-tx,313,19,770
157,866,new-tx,481,1,724
157,1198,new-tx,321,20,885
157,721,new-tx,353,1,487
158,1565,new-tx,483,2,2261
158,3722,new-tx,659,36,414
158,871,new-tx,1216,1,888
158,2324,new-tx,268,1,2200
158,4566,new-tx,326,2,4174
159,3062,new-tx,653,61,968
159,3692,new-tx,662,6,4540
159,2,new-tx,460,20,713
159,1273,new-tx,1368,0,3996
159,4144,new-tx,268,30,2324
160,1295,new-tx,826,60,1274
160,1018,new-tx,221,1,824
160,4407,new-tx,394,13,3725
160,1981,new-tx,1012,19,3134
160,5511,new-tx,1143,2,5547
161,2011,new-tx,504,61,2256
161,1938,new-tx,305,1,1595
161,3043,new-tx,325,23,2572
161,4976,new-tx,320,43,4972
161,4154,new-tx,452,7,3604
162,4241,new-tx,557,27,3776
162,2413,new-tx,1929,4,2452
162,1620,new-tx,439,49,1338
162,1943,new-tx,5057,58,4170
162,810,new-tx,6875,13,809
163,1351,new-tx,254,11,135
163,4428,new-tx,227,2,3725
163,3725,new-tx,942,1,173
163,2200,new-tx,245,13,2717
163,3776,new-tx,256,16,3889
164,1875,new-tx,288,8,24
164,3441,new-tx,399,34,4170
164,5033,new-tx,454,6,946
164,24,new-tx,341,2,329
164,3344,new-tx,438,14,3268
165,3243,new-tx,1480,6,1952
165,2947,new-tx,1591,91,1900
165,24,new-tx,222,55,5635
165,569,new-tx,385,10,260
165,4556,new-tx,7562,73,4561
166,1047,new-tx,467,14,1352
166,207,new-tx,385,1,730
166,2336,new-tx,346,11,3823
166,1030,new-tx,260,1,1035
166,2879,new-tx,204,4,1900
