slot,clientId,event,size,amount,recipients
6,3690,new-tx,370,4,4546
6,1351,new-tx,1300,65,1595
7,4824,new-tx,315,5,3470
7,1701,new-tx,286,13,1323
7,1920,new-tx,448,77,1869
7,1182,new-tx,290,4,1170
7,37,new-tx,989,3,1461
7,1351,new-tx,1008,98,3014
7,2208,new-tx,543,1,968
7,2160,new-tx,217,98,1295
7,3618,new-tx,496,22,1224
7,3892,new-tx,685,4,5079
7,3619,new-tx,409,1,5079
7,500,new-tx,408,7,2284
7,5505,new-tx,594,1,5142
7,2185,new-tx,747,1,4217
7,5182,new-tx,493,2,3794
7,4072,new-tx,297,1,3477
8,5142,new-tx,795,1,5359
8,2572,new-tx,4628,13,3579
8,4343,new-tx,242,9,2072
8,1469,new-tx,355,33,4435
8,1838,new-tx,1847,42,836
8,3045,new-tx,242,15,3007
8,3126,new-tx,203,39,4791
8,5368,new-tx,1324,9,3892
8,1786,new-tx,454,75,2208
8,5828,new-tx,874,4,5818
8,2295,new-tx,340,58,2226
8,1838,new-tx,1071,8,836
8,3348,new-tx,210,8,5470
8,3794,new-tx,389,9,160
8,2960,new-tx,1365,1,2572
8,4936,new-tx,329,13,4932
9,500,new-tx,416,3,1933
9,968,new-tx,216,2,3956
9,1894,new-tx,441,2,2676
9,2184,new-tx,372,21,1569
9,1746,new-tx,518,36,1911
9,4072,new-tx,252,38,3510
9,1786,new-tx,948,30,2003
9,2922,new-tx,3560,2,2572
9,4284,new-tx,453,5,3648
9,4249,new-tx,578,4,3813
9,222,new-tx,504,1,413
9,907,new-tx,496,13,793
9,1454,new-tx,1066,32,1790
9,5102,new-tx,478,0,4435
9,2570,new-tx,11325,10,3639
9,5425,new-tx,279,21,1052
10,4002,new-tx,403,7,3253
10,4398,new-tx,383,1,4288
10,2261,new-tx,339,11,2570
10,590,new-tx,216,2,681
10,4388,new-tx,439,16,4556
10,1717,new-tx,202,32,1794
10,500,new-tx,1803,19,3631
10,4144,new-tx,324,24,4019
10,5537,new-tx,385,1,5675
10,11,new-tx,293,3,25
10,2207,new-tx,340,5,2476
10,1403,new-tx,996,10,2599
10,2286,new-tx,836,5,2779
10,2911,new-tx,983,10,1900
10,1338,new-tx,208,46,1353
10,11,new-tx,415,14,912
11,1572,new-tx,1611,66,2828
11,2895,new-tx,967,0,4170
11,3813,new-tx,321,46,3618
11,5375,new-tx,266,2,5259
11,2288,new-tx,799,37,2061
11,1139,new-tx,592,9,3628
11,1519,new-tx,357,11,1665
11,4184,new-tx,405,2,1786
11,500,new-tx,254,26,1434
11,3262,new-tx,2601,47,2331
11,1636,new-tx,4326,0,260
11,24,new-tx,471,6,826
11,1447,new-tx,12348,7,1170
11,472,new-tx,291,1,489
11,194,new-tx,247,50,2572
11,24,new-tx,486,6,1392
12,3562,new-tx,218,2,3608
12,4182,new-tx,227,1,4113
12,2562,new-tx,4529,4,2575
12,3725,new-tx,410,10,4297
12,2864,new-tx,401,1,4098
12,1981,new-tx,449,50,2967
12,4394,new-tx,672,2,2471
12,721,new-tx,254,2,90
12,24,new-tx,395,3,1483
12,3794,new-tx,6432,13,4919
12,2207,new-tx,333,1,1900
12,1320,new-tx,418,26,2446
12,3892,new-tx,1583,4,4
12,2772,new-tx,350,75,2810
12,5513,new-tx,227,4,5684
12,2046,new-tx,266,0,2011
13,433,new-tx,296,99,875
13,505,new-tx,467,16,166
13,763,new-tx,322,1,684
13,2572,new-tx,683,15,4102
13,2076,new-tx,935,2,499
13,3271,new-tx,308,45,1981
13,11,new-tx,198,3,428
13,3699,new-tx,756,6,3117
13,2572,new-tx,348,44,3681
13,25,new-tx,457,1,1706
13,1117,new-tx,3375,60,1280
13,2676,new-tx,932,79,2677
13,3545,new-tx,339,10,2934
13,2131,new-tx,273,0,2062
13,1403,new-tx,286,1,1595
13,1921,new-tx,7976,75,1716
14,1572,new-tx,5082,2,372
14,1356,new-tx,2947,39,492
14,1991,new-tx,308,8,968
14,2772,new-tx,509,55,2808
14,2570,new-tx,372,13,3232
14,213,new-tx,8068,3,305
14,4271,new-tx,576,5,435
14,2951,new-tx,476,3,968
14,2005,new-tx,261,10,1786
14,2572,new-tx,511,13,3583
14,3881,new-tx,2165,6,3878
14,5786,new-tx,765,1,5314
14,968,new-tx,357,16,4605
14,2,new-tx,957,75,6
14,1991,new-tx,424,86,5394
14,3033,new-tx,1156,3,4654
15,4982,new-tx,565,5,1375
15,101,new-tx,312,2,55
15,4002,new-tx,281,16,3778
15,2779,new-tx,1708,3,2920
15,5719,new-tx,498,0,61
15,1403,new-tx,819,2,2305
15,51,new-tx,474,11,793
15,5161,new-tx,906,0,2562
15,2649,new-tx,1633,3,2015
15,2572,new-tx,373,1,3349
15,2626,new-tx,343,19,2674
15,160,new-tx,253,1,42
15,2471,new-tx,270,1,198
15,8,new-tx,893,53,4237
15,2240,new-tx,7511,7,1981
15,1510,new-tx,470,16,1552
16,1602,new-tx,280,25,25
16,3743,new-tx,324,5,2572
16,332,new-tx,883,16,11
16,968,new-tx,537,5,3252
16,4049,new-tx,429,0,3441
16,1229,new-tx,545,27,891
16,213,new-tx,7269,0,294
16,4394,new-tx,2932,94,238
16,1425,new-tx,5481,86,1351
16,102,new-tx,779,0,94
16,265,new-tx,442,88,2570
16,1847,new-tx,798,45,2450
16,3844,new-tx,589,25,1503
16,3688,new-tx,470,14,3660
16,1944,new-tx,262,10,2226
16,2072,new-tx,431,11,4159
17,1049,new-tx,490,43,1050
17,2011,new-tx,705,65,1879
17,637,new-tx,342,1,3773
17,2457,new-tx,620,1,1572
17,4407,new-tx,320,1,4317
17,485,new-tx,219,2,793
17,4765,new-tx,435,77,24
17,3623,new-tx,244,20,3363
17,1494,new-tx,727,26,1235
17,1,new-tx,362,0,1576
17,1273,new-tx,4230,24,1309
17,3300,new-tx,656,16,3441
17,546,new-tx,1985,23,8
17,1047,new-tx,274,67,1228
17,2273,new-tx,466,1,1786
17,2184,new-tx,445,0,1353
18,2572,new-tx,373,3,2286
18,1295,new-tx,248,0,2117
18,1786,new-tx,1369,6,3273
18,3892,new-tx,1126,27,2117
18,238,new-tx,704,20,1047
18,5252,new-tx,754,32,3892
18,1409,new-tx,12165,13,2432
18,2678,new-tx,263,30,2572
18,1600,new-tx,282,12,1527
18,1786,new-tx,606,19,2927
18,1572,new-tx,681,60,2529
18,2854,new-tx,490,1,2562
18,3928,new-tx,5121,20,2063
18,2590,new-tx,2702,2,5520
18,3631,new-tx,823,81,4170
18,4590,new-tx,365,1,24
19,2864,new-tx,461,0,1639
19,4090,new-tx,1869,2,3555
19,71,new-tx,787,3,95
19,1965,new-tx,471,39,2194
19,212,new-tx,330,7,599
19,2083,new-tx,1294,22,2068
19,2892,new-tx,14018,3,2828
19,4238,new-tx,327,5,4507
19,2244,new-tx,2991,46,1295
19,968,new-tx,271,2,4821
19,1663,new-tx,265,1,1716
19,11,new-tx,470,0,1808
19,2693,new-tx,887,2,2630
19,3626,new-tx,464,42,2572
19,4008,new-tx,299,1,4495
19,1459,new-tx,261,3,1403
20,4197,new-tx,277,2,4646
20,5352,new-tx,473,6,5142
20,4790,new-tx,354,13,4435
20,3577,new-tx,397,1,2572
20,1981,new-tx,305,47,2724
20,336,new-tx,653,1,1755
20,5412,new-tx,445,22,4159
20,2045,new-tx,1946,0,1685
20,4,new-tx,1260,0,1155
20,5843,new-tx,221,13,1786
20,3623,new-tx,388,4,5208
20,226,new-tx,462,2,160
20,2207,new-tx,310,1,3190
20,82,new-tx,255,3,5434
20,109,new-tx,402,1,130
20,4167,new-tx,7222,0,4072
21,187,new-tx,271,37,164
21,5142,new-tx,1455,36,24
21,3108,new-tx,7958,0,3958
21,2934,new-tx,228,16,3612
21,4184,new-tx,264,0,4741
21,588,new-tx,465,4,51
21,1527,new-tx,666,36,1407
21,37,new-tx,326,19,213
21,4495,new-tx,349,78,4164
21,1868,new-tx,749,5,2016
21,4122,new-tx,1562,10,4236
21,1403,new-tx,867,1,2645
21,51,new-tx,493,21,793
21,4465,new-tx,328,2,4390
21,2000,new-tx,7472,15,1625
21,1351,new-tx,504,42,266
22,1198,new-tx,393,1,1698
22,663,new-tx,234,20,2102
22,173,new-tx,339,7,5323
22,3918,new-tx,308,1,3907
22,5493,new-tx,221,75,5771
22,166,new-tx,279,11,774
22,2618,new-tx,294,1,1900
22,3227,new-tx,852,11,968
22,4761,new-tx,679,10,24
22,2257,new-tx,481,13,2126
22,1786,new-tx,444,42,2352
22,1847,new-tx,4361,25,1484
22,607,new-tx,6676,0,11
22,4394,new-tx,7301,3,5443
22,1274,new-tx,462,75,487
22,3691,new-tx,303,8,4546
23,5366,new-tx,274,53,5142
23,3400,new-tx,585,10,4522
23,857,new-tx,8321,10,684
23,66,new-tx,978,32,24
23,1302,new-tx,439,23,1335
23,1671,new-tx,422,1,1403
23,4734,new-tx,4038,26,1943
23,2197,new-tx,208,32,1338
23,4984,new-tx,332,75,4892
23,1582,new-tx,729,15,1454
23,142,new-tx,358,6,234
23,1595,new-tx,506,16,1537
23,2724,new-tx,688,0,2676
23,2572,new-tx,501,22,3577
23,2028,new-tx,5144,2,2011
23,1338,new-tx,1687,1,109
24,4284,new-tx,3421,1,4072
24,8,new-tx,896,22,1886
24,4001,new-tx,606,50,3555
24,2803,new-tx,328,16,2747
24,3545,new-tx,330,3,3262
24,3349,new-tx,410,33,4780
24,2207,new-tx,7117,5,2072
24,501,new-tx,1326,0,17
24,3794,new-tx,738,26,4456
24,3307,new-tx,340,6,1956
24,3623,new-tx,208,3,5424
24,3705,new-tx,297,11,1981
24,4758,new-tx,223,16,4602
24,24,new-tx,386,25,2944
24,4072,new-tx,207,10,4581
24,859,new-tx,998,4,473
25,1943,new-tx,706,9,480
25,543,new-tx,571,72,1644
25,3339,new-tx,625,1,2572
25,1274,new-tx,507,2,1913
25,2011,new-tx,364,2,2572
25,1792,new-tx,935,34,2076
25,1921,new-tx,229,75,24
25,1685,new-tx,345,32,229
25,1981,new-tx,575,18,1144
25,2864,new-tx,957,2,2929
25,4004,new-tx,473,3,3639
25,100,new-tx,269,27,955
25,2316,new-tx,405,20,2155
25,2540,new-tx,218,1,2684
25,4983,new-tx,1173,5,5575
25,3796,new-tx,336,0,2572
26,99,new-tx,780,2,2257
26,5555,new-tx,257,1,3348
26,2677,new-tx,218,3,2676
26,4072,new-tx,400,9,4249
26,2693,new-tx,469,17,2630
26,118,new-tx,2440,13,2281
26,2011,new-tx,754,14,2464
26,2570,new-tx,1809,2,2706
26,2316,new-tx,433,3,1981
26,1981,new-tx,328,19,500
26,599,new-tx,904,53,212
26,660,new-tx,480,26,525
26,4734,new-tx,797,3,39
26,4646,new-tx,194,3,5425
26,2815,new-tx,304,1,3415
26,4184,new-tx,324,0,1786
27,181,new-tx,983,1,1510
27,2963,new-tx,296,27,2572
27,3892,new-tx,393,10,3407
27,4566,new-tx,471,46,663
27,8,new-tx,463,72,566
27,1961,new-tx,482,98,1944
27,3055,new-tx,697,11,1900
27,3892,new-tx,1391,3,4037
27,1624,new-tx,387,6,1351
27,1309,new-tx,508,3,4669
27,2552,new-tx,253,39,1247
27,2257,new-tx,482,1,2368
27,643,new-tx,414,3,630
27,4302,new-tx,2044,33,5142
27,4908,new-tx,424,5,2413
27,1662,new-tx,655,6,1882
28,4872,new-tx,399,75,1309
28,2149,new-tx,486,2,2231
28,296,new-tx,362,5,4
28,4390,new-tx,292,13,5484
28,1945,new-tx,360,24,8
28,5530,new-tx,1241,1,5539
28,500,new-tx,403,1,724
28,3854,new-tx,879,32,2929
28,20,new-tx,3367,19,234
28,1565,new-tx,809,96,3053
28,151,new-tx,6249,60,2011
28,968,new-tx,462,25,4179
28,4090,new-tx,393,25,1990
28,24,new-tx,306,9,3546
28,1305,new-tx,507,2,543
28,1309,new-tx,979,68,1484
29,1120,new-tx,511,6,487
29,1170,new-tx,778,1,1436
29,1981,new-tx,1508,88,2865
29,2330,new-tx,964,4,11
29,1158,new-tx,500,32,1117
29,238,new-tx,7739,2,1412
29,5299,new-tx,197,3,5310
29,11,new-tx,271,3,67
29,3685,new-tx,710,15,3673
29,3121,new-tx,314,1,3496
29,946,new-tx,279,46,2816
29,199,new-tx,241,6,201
29,3393,new-tx,477,55,3454
29,51,new-tx,379,2,432
29,3717,new-tx,395,20,2286
29,500,new-tx,829,30,2226
30,2828,new-tx,511,30,3070
30,2564,new-tx,249,2,2567
30,1663,new-tx,437,60,2058
30,5135,new-tx,1457,77,3349
30,1587,new-tx,453,1,2356
30,2072,new-tx,8190,5,2864
30,24,new-tx,283,14,5762
30,1810,new-tx,908,20,2173
30,103,new-tx,3558,10,112
30,3480,new-tx,306,1,3442
30,1523,new-tx,367,10,499
30,951,new-tx,278,2,878
30,2146,new-tx,444,60,2207
30,2529,new-tx,438,19,2427
30,2652,new-tx,912,39,3683
30,298,new-tx,961,60,2011
31,639,new-tx,825,45,584
31,4775,new-tx,368,1,4435
31,212,new-tx,474,39,164
31,2202,new-tx,857,6,260
31,2871,new-tx,4433,1,1801
31,5872,new-tx,319,14,5826
31,2286,new-tx,8139,50,2207
31,4340,new-tx,318,1,4695
31,24,new-tx,548,3,5408
31,1295,new-tx,538,30,4323
31,1339,new-tx,5746,80,590
31,94,new-tx,567,60,336
31,4741,new-tx,409,20,4929
31,4405,new-tx,368,45,2864
31,4094,new-tx,274,41,3639
31,3856,new-tx,9978,18,3892
32,1950,new-tx,467,18,1949
32,1617,new-tx,329,3,3623
32,4,new-tx,500,13,23
32,982,new-tx,832,1,793
32,1160,new-tx,270,40,1274
32,976,new-tx,374,60,994
32,206,new-tx,433,3,24
32,3705,new-tx,278,36,4001
32,5546,new-tx,314,7,5537
32,1512,new-tx,457,54,2336
32,2011,new-tx,1556,4,2531
32,599,new-tx,395,9,603
32,4197,new-tx,506,99,17
32,2804,new-tx,6674,30,326
32,1527,new-tx,330,1,1510
32,1469,new-tx,457,60,1538
33,2012,new-tx,312,1,1956
33,4029,new-tx,342,2,3968
33,2474,new-tx,217,73,2473
33,1426,new-tx,2110,11,1414
33,4481,new-tx,468,98,2864
33,198,new-tx,929,34,2471
33,3033,new-tx,8424,44,4685
33,3340,new-tx,893,5,4197
33,11,new-tx,328,91,51
33,1325,new-tx,462,11,1316
33,255,new-tx,688,1,638
33,4184,new-tx,1802,3,4317
33,1320,new-tx,381,1,3664
33,472,new-tx,234,2,1273
33,2572,new-tx,949,44,4272
33,1351,new-tx,245,9,1662
34,266,new-tx,368,1,51
34,3562,new-tx,535,4,1800
34,1347,new-tx,1441,2,3619
34,1981,new-tx,310,18,1459
34,3089,new-tx,301,20,1617
34,1295,new-tx,433,3,4274
34,3801,new-tx,192,4,5524
34,3012,new-tx,371,1,1943
34,238,new-tx,200,5,3604
34,3494,new-tx,1011,3,2552
34,5585,new-tx,1630,9,5678
34,3813,new-tx,428,2,3996
34,5524,new-tx,334,1,2552
34,1245,new-tx,353,77,1004
34,4267,new-tx,15180,15,4919
34,1914,new-tx,205,3,2083
35,2577,new-tx,290,42,2703
35,2249,new-tx,434,9,2013
35,1981,new-tx,238,18,2280
35,968,new-tx,222,21,3060
35,446,new-tx,627,60,51
35,1981,new-tx,457,14,2827
35,25,new-tx,230,7,70
35,637,new-tx,8020,23,1082
35,3278,new-tx,510,40,968
35,1498,new-tx,291,17,1810
35,390,new-tx,498,1,389
35,3801,new-tx,331,7,3434
35,3348,new-tx,409,9,3790
35,3564,new-tx,7404,6,3546
35,4238,new-tx,768,10,3911
35,1459,new-tx,7451,3,4072
36,2072,new-tx,874,53,5017
36,5725,new-tx,499,0,4170
36,3270,new-tx,4181,5,2061
36,3313,new-tx,5800,6,3328
36,728,new-tx,686,12,1433
36,82,new-tx,1253,1,28
36,2751,new-tx,438,11,1900
36,313,new-tx,292,12,473
36,3354,new-tx,330,2,24
36,3745,new-tx,245,9,4756
36,972,new-tx,13628,2,970
36,135,new-tx,801,17,94
36,4072,new-tx,12090,12,3639
36,793,new-tx,462,1,850
36,2162,new-tx,344,14,1786
36,580,new-tx,617,0,3348
37,3608,new-tx,434,9,3623
37,1256,new-tx,2027,41,435
37,859,new-tx,198,1,637
37,3435,new-tx,601,21,3434
37,3801,new-tx,4550,40,3348
37,1746,new-tx,6849,38,1943
37,4566,new-tx,366,43,4697
37,5559,new-tx,365,3,5485
37,3683,new-tx,1895,65,3807
37,2804,new-tx,486,38,156
37,2779,new-tx,233,72,4566
37,1351,new-tx,248,2,1538
37,1866,new-tx,289,8,3892
37,3928,new-tx,286,1,2063
37,2572,new-tx,622,3,2993
37,1576,new-tx,287,15,1699
38,2299,new-tx,230,49,2298
38,5412,new-tx,377,2,3776
38,3437,new-tx,279,10,3014
38,24,new-tx,485,6,1551
38,1305,new-tx,228,0,1716
38,1310,new-tx,4566,2,1433
38,2794,new-tx,488,13,5440
38,2194,new-tx,371,3,2072
38,5198,new-tx,430,16,4090
38,1394,new-tx,499,0,66
38,2415,new-tx,329,0,1512
38,946,new-tx,1812,0,2222
38,4734,new-tx,846,1,4824
38,2011,new-tx,240,32,505
38,39,new-tx,279,11,472
38,1128,new-tx,439,41,234
39,5824,new-tx,603,1,5827
39,1755,new-tx,848,68,336
39,2207,new-tx,12862,32,3214
39,3639,new-tx,491,69,2264
39,1685,new-tx,226,2,3604
39,1595,new-tx,205,61,1454
39,1309,new-tx,718,5,201
39,1595,new-tx,519,11,2676
39,3300,new-tx,214,1,4262
39,1511,new-tx,247,10,1699
39,2072,new-tx,678,0,4975
39,1991,new-tx,205,3,5505
39,1786,new-tx,3713,39,1897
39,2572,new-tx,301,12,5298
39,2,new-tx,207,0,341
39,1868,new-tx,230,3,1844
40,3126,new-tx,1001,1,4734
40,3082,new-tx,993,26,1786
40,570,new-tx,281,21,255
40,5311,new-tx,495,18,946
40,3359,new-tx,12473,1,1981
40,1162,new-tx,958,13,1018
40,1295,new-tx,253,1,3631
40,478,new-tx,466,6,3651
40,191,new-tx,1883,44,252
40,105,new-tx,337,60,3860
40,968,new-tx,6377,26,4368
40,2072,new-tx,1480,5,3524
40,4257,new-tx,290,16,4566
40,5846,new-tx,410,13,5847
40,3892,new-tx,351,58,4394
40,505,new-tx,247,29,1228
41,1667,new-tx,269,8,1699
41,3566,new-tx,385,99,313
41,4,new-tx,408,1,13
41,5411,new-tx,6222,1,4435
41,4774,new-tx,988,20,5440
41,2598,new-tx,286,12,2597
41,3854,new-tx,6752,2,3880
41,3500,new-tx,532,2,3443
41,1617,new-tx,309,6,3623
41,24,new-tx,394,3,790
41,4090,new-tx,5930,5,4408
41,1900,new-tx,840,3,3669
41,37,new-tx,589,65,730
41,5828,new-tx,718,10,4
41,4264,new-tx,813,8,663
41,1519,new-tx,274,3,1666
42,24,new-tx,769,1,3704
42,1295,new-tx,672,1,2843
42,2635,new-tx,266,13,1981
42,24,new-tx,195,9,5436
42,4379,new-tx,492,5,5705
42,3619,new-tx,503,89,1347
42,1211,new-tx,375,75,1232
42,4593,new-tx,431,10,4532
42,5489,new-tx,309,2,2063
42,51,new-tx,393,2,521
42,5678,new-tx,2002,66,5697
42,794,new-tx,3919,72,2072
42,3222,new-tx,331,5,2529
42,1575,new-tx,387,40,1403
42,1338,new-tx,417,1,1537
42,5411,new-tx,2363,7,499
43,24,new-tx,2331,60,3187
43,5728,new-tx,304,0,24
43,1536,new-tx,1280,3,3477
43,24,new-tx,624,1,5177
43,1901,new-tx,1887,11,1980
43,5426,new-tx,542,39,3776
43,3705,new-tx,339,5,5859
43,2819,new-tx,488,6,1991
43,3255,new-tx,471,1,1727
43,2240,new-tx,809,43,2226
43,61,new-tx,837,1,148
43,2298,new-tx,971,50,2458
43,4867,new-tx,398,60,1685
43,1295,new-tx,474,0,4743
43,5335,new-tx,465,6,4128
43,1565,new-tx,218,1,1660
44,1527,new-tx,415,7,160
44,2257,new-tx,343,6,1977
44,8,new-tx,493,6,1945
44,2678,new-tx,1362,11,3630
44,2990,new-tx,474,2,1900
44,2024,new-tx,263,0,2026
44,290,new-tx,668,81,881
44,160,new-tx,412,3,2127
44,3695,new-tx,4523,34,4406
44,1141,new-tx,472,94,1140
44,1231,new-tx,196,1,859
44,3597,new-tx,589,6,1595
44,517,new-tx,894,2,4
44,1724,new-tx,404,10,1517
44,3790,new-tx,463,73,4024
44,250,new-tx,877,0,11
45,2072,new-tx,332,14,5142
45,3043,new-tx,221,15,3105
45,2895,new-tx,679,65,1727
45,489,new-tx,463,10,735
45,1600,new-tx,5044,2,5017
45,4,new-tx,384,4,2370
45,2864,new-tx,407,6,1003
45,3619,new-tx,493,1,5310
45,946,new-tx,645,96,2007
45,5411,new-tx,220,6,5527
45,2046,new-tx,410,49,1810
45,4202,new-tx,944,1,404
45,24,new-tx,227,2,3009
45,81,new-tx,230,3,190
45,1420,new-tx,206,1,1669
45,1212,new-tx,1859,1,2236
46,4,new-tx,1719,17,1716
46,18,new-tx,405,20,1813
46,2347,new-tx,879,18,2226
46,1786,new-tx,469,11,1711
46,3349,new-tx,227,1,5135
46,25,new-tx,10174,1,24
46,1155,new-tx,575,11,1565
46,5469,new-tx,646,20,3776
46,2865,new-tx,1440,0,128
46,2007,new-tx,279,0,684
46,5423,new-tx,229,4,5448
46,946,new-tx,6065,65,2110
46,479,new-tx,279,2,337
46,1182,new-tx,361,0,1184
46,1764,new-tx,453,4,543
46,1868,new-tx,387,9,1004
47,128,new-tx,358,75,2336
47,5417,new-tx,495,16,1309
47,1786,new-tx,392,0,2714
47,2211,new-tx,514,16,1732
47,3594,new-tx,678,32,2572
47,298,new-tx,249,99,544
47,697,new-tx,761,4,103
47,4717,new-tx,643,2,4385
47,2336,new-tx,263,16,2758
47,1155,new-tx,340,65,1640
47,5375,new-tx,5301,0,5445
47,1863,new-tx,957,1,8
47,1025,new-tx,1364,6,166
47,2243,new-tx,838,65,2307
47,2176,new-tx,401,1,2171
47,505,new-tx,677,94,95
48,1010,new-tx,412,36,234
48,4090,new-tx,575,16,3594
48,1456,new-tx,438,39,2330
48,3691,new-tx,879,53,4553
48,4541,new-tx,3606,6,4548
48,5828,new-tx,630,2,5818
48,2504,new-tx,435,8,2619
48,5598,new-tx,456,88,5505
48,2003,new-tx,204,1,94
48,4532,new-tx,253,16,1295
48,1965,new-tx,627,86,1198
48,213,new-tx,610,5,411
48,538,new-tx,983,6,1847
48,703,new-tx,1641,1,684
48,2973,new-tx,734,47,1991
48,1689,new-tx,454,1,1960
49,560,new-tx,6625,2,596
49,3042,new-tx,489,6,1981
49,2777,new-tx,325,19,2776
49,3111,new-tx,319,2,24
49,590,new-tx,393,65,2389
49,4379,new-tx,548,10,5142
49,1045,new-tx,202,2,676
49,4024,new-tx,963,13,4072
49,3623,new-tx,720,50,5760
49,1381,new-tx,297,18,1323
49,138,new-tx,246,2,141
49,4090,new-tx,263,1,4215
49,1716,new-tx,201,2,260
49,3618,new-tx,434,5,4420
49,1311,new-tx,362,5,81
49,4901,new-tx,807,30,4694
50,590,new-tx,599,16,402
50,1595,new-tx,6525,86,1779
50,3092,new-tx,327,17,1595
50,1822,new-tx,270,9,128
50,1883,new-tx,574,7,1627
50,2240,new-tx,439,1,1981
50,24,new-tx,361,4,3167
50,160,new-tx,12265,9,919
50,543,new-tx,581,1,968
50,1625,new-tx,226,2,3566
50,3052,new-tx,1017,10,2572
50,1274,new-tx,378,11,1794
50,2072,new-tx,847,0,5142
50,411,new-tx,746,6,298
50,4072,new-tx,341,1,3670
50,4641,new-tx,339,66,4859
51,1448,new-tx,426,13,1170
51,745,new-tx,845,11,2584
51,859,new-tx,1889,9,560
51,3033,new-tx,438,41,4669
51,1757,new-tx,523,27,1886
51,2253,new-tx,341,2,2314
51,1351,new-tx,860,4,61
51,435,new-tx,8580,76,1258
51,1117,new-tx,247,7,1202
51,1943,new-tx,449,1,5859
51,58,new-tx,2701,19,109
51,1160,new-tx,843,20,740
51,3259,new-tx,444,1,2413
51,2142,new-tx,2642,3,1779
51,4746,new-tx,512,4,4297
51,4532,new-tx,194,26,4594
52,3739,new-tx,375,67,500
52,1320,new-tx,511,32,2261
52,1510,new-tx,7231,8,1552
