slot,clientId,event,size,amount,recipients
6,65827,new-tx,527,13,61108
6,5884,new-tx,801,43,45258
6,149695,new-tx,7316,44,51891
6,65262,new-tx,435,41,102585
6,28213,new-tx,196,55,568
6,60073,new-tx,197,85,78564
6,22354,new-tx,256,58,10983
6,39006,new-tx,9246,43,136869
6,63322,new-tx,676,64,139430
6,16646,new-tx,420,33,36348
6,2710,new-tx,465,25,57159
6,114788,new-tx,361,53,12469
6,111062,new-tx,468,59,59095
6,61961,new-tx,402,52,28136
6,69265,new-tx,411,62,5952
6,75946,new-tx,1973,67,19256
6,8577,new-tx,429,52,35014
6,36928,new-tx,914,54,23791
6,11718,new-tx,245,32,71858
6,4556,new-tx,253,28,30746
6,112565,new-tx,1068,33,4477
6,151641,new-tx,1025,49,87679
6,41288,new-tx,344,52,28164
6,67045,new-tx,726,28,118517
6,29448,new-tx,503,55,1435
6,4610,new-tx,1947,71,113736
7,36976,new-tx,200,44,22029
7,95620,new-tx,229,75,25921
7,16144,new-tx,866,84,21448
7,21,new-tx,345,49,8179
7,57113,new-tx,223,47,77567
7,87502,new-tx,274,98,128647
7,153,new-tx,343,32,133120
7,23200,new-tx,456,39,2824
7,810,new-tx,914,43,71157
7,69246,new-tx,446,55,8334
7,91198,new-tx,281,51,92300
7,48869,new-tx,3570,39,39428
7,21215,new-tx,468,65,29991
7,83326,new-tx,484,45,18690
7,112499,new-tx,6739,70,14295
7,2562,new-tx,219,25,88674
7,30184,new-tx,315,68,85817
7,6896,new-tx,1652,41,3013
7,28370,new-tx,11433,60,80804
7,12192,new-tx,422,25,1853
7,58640,new-tx,363,40,5482
7,72546,new-tx,508,56,29841
7,19840,new-tx,804,47,78643
7,133802,new-tx,488,65,41052
7,44509,new-tx,483,29,4401
7,105419,new-tx,1388,54,10324
7,128101,new-tx,1867,33,107919
7,35746,new-tx,4450,45,31195
7,35609,new-tx,270,59,47280
7,75502,new-tx,496,44,95076
7,126777,new-tx,743,64,7873
7,89115,new-tx,234,52,2684
7,136851,new-tx,803,54,50177
7,8200,new-tx,377,49,36029
7,102347,new-tx,653,33,134312
7,42116,new-tx,335,67,5603
7,10252,new-tx,296,68,19428
7,74325,new-tx,338,60,104741
7,5969,new-tx,256,87,34166
7,9908,new-tx,250,41,7967
7,17289,new-tx,880,31,23064
7,16105,new-tx,632,46,127450
7,22697,new-tx,515,34,2844
7,5620,new-tx,1535,55,49396
7,123175,new-tx,7172,43,85343
7,67140,new-tx,281,56,39604
7,12816,new-tx,495,45,65562
7,13924,new-tx,773,62,61020
7,116683,new-tx,709,70,2086
7,55653,new-tx,905,59,7456
8,70312,new-tx,2266,39,35990
8,58759,new-tx,416,79,49110
8,25556,new-tx,231,86,9466
8,94697,new-tx,314,42,112133
8,5417,new-tx,1300,58,4383
8,13399,new-tx,1011,47,25147
8,63814,new-tx,346,36,69090
8,5884,new-tx,227,38,55205
8,41987,new-tx,353,48,13792
8,36041,new-tx,616,49,18331
8,8713,new-tx,741,49,62945
8,4199,new-tx,973,67,53035
8,111645,new-tx,1058,47,124687
8,76833,new-tx,406,27,90651
8,85039,new-tx,303,39,16392
8,61680,new-tx,3745,55,126425
8,76098,new-tx,227,69,64658
8,26313,new-tx,291,59,39546
8,101493,new-tx,700,68,35915
8,4815,new-tx,268,69,104054
8,4079,new-tx,779,54,123774
8,35962,new-tx,316,51,31335
8,132525,new-tx,421,46,30097
8,80602,new-tx,805,46,26324
8,41878,new-tx,546,69,63372
8,13577,new-tx,3017,48,10740
8,25353,new-tx,228,41,4853
8,17799,new-tx,5664,51,135190
8,123407,new-tx,610,26,5067
8,101313,new-tx,1978,61,5030
8,97856,new-tx,404,42,36198
8,116990,new-tx,377,65,1843
8,129980,new-tx,683,33,28206
8,156778,new-tx,372,41,113654
8,39177,new-tx,884,44,3933
8,81877,new-tx,11283,55,25675
8,5935,new-tx,346,59,1402
8,5075,new-tx,447,35,40557
8,70818,new-tx,8719,80,86270
8,25765,new-tx,713,46,142132
8,79049,new-tx,1140,58,9111
8,2315,new-tx,956,59,23750
8,112311,new-tx,212,45,96571
8,137893,new-tx,4434,65,52375
8,7116,new-tx,729,45,11471
8,50441,new-tx,400,29,16960
8,114743,new-tx,355,44,1753
8,77432,new-tx,703,34,16748
8,79693,new-tx,499,69,77423
8,79769,new-tx,385,48,2200
9,5482,new-tx,1601,47,27155
9,157305,new-tx,472,40,146113
9,39384,new-tx,205,41,10035
9,69180,new-tx,277,64,83568
9,92192,new-tx,253,60,96929
9,6298,new-tx,936,59,60763
9,55,new-tx,808,59,11714
9,97021,new-tx,1313,86,39085
9,25629,new-tx,699,43,10515
9,37042,new-tx,365,43,387
9,4558,new-tx,244,47,43551
9,144817,new-tx,200,55,77657
9,11471,new-tx,471,54,131448
9,4946,new-tx,480,35,21138
9,66657,new-tx,273,60,55
9,24250,new-tx,389,31,23157
9,76501,new-tx,799,51,22469
9,1244,new-tx,1023,66,48812
9,8687,new-tx,5500,61,9249
9,98674,new-tx,219,25,36318
9,129840,new-tx,915,79,74448
9,74225,new-tx,284,69,562
9,134182,new-tx,421,66,112371
9,5275,new-tx,4345,32,7821
9,27674,new-tx,281,40,102233
9,11318,new-tx,471,52,2887
9,60664,new-tx,361,66,51248
9,41406,new-tx,963,73,53987
9,36027,new-tx,272,46,35428
9,43309,new-tx,476,49,52081
9,110157,new-tx,298,53,78053
9,85152,new-tx,344,60,3808
9,14325,new-tx,994,67,111827
9,46362,new-tx,994,49,85114
9,454,new-tx,852,47,67530
9,64505,new-tx,424,48,46390
9,156194,new-tx,928,65,86213
9,27160,new-tx,622,50,41582
9,2625,new-tx,868,45,76795
9,27707,new-tx,425,58,109340
9,19077,new-tx,374,41,49836
9,91107,new-tx,192,45,16854
9,36061,new-tx,756,46,91531
9,2281,new-tx,1046,41,18881
9,103916,new-tx,254,60,115698
9,151344,new-tx,266,41,113431
9,92440,new-tx,309,32,49429
9,36680,new-tx,846,73,141771
9,92394,new-tx,368,47,5943
9,22753,new-tx,1844,33,26280
10,125030,new-tx,256,65,113028
10,5294,new-tx,16163,44,37423
10,3653,new-tx,439,35,88819
10,6503,new-tx,408,66,7497
10,24081,new-tx,242,37,81961
10,44617,new-tx,382,55,9984
10,125467,new-tx,3435,26,33518
10,84655,new-tx,437,68,103412
10,8528,new-tx,507,47,63450
10,98995,new-tx,205,30,117689
10,112702,new-tx,272,55,65494
10,128690,new-tx,1982,45,62146
10,128350,new-tx,621,63,31393
10,68987,new-tx,797,67,61798
10,57099,new-tx,14671,58,68975
10,5862,new-tx,374,38,100028
10,50607,new-tx,1145,48,142788
10,141902,new-tx,969,28,4096
10,57797,new-tx,297,65,32631
10,5148,new-tx,309,42,5458
10,11453,new-tx,656,34,63052
10,4678,new-tx,930,47,90407
10,89391,new-tx,390,44,5582
10,32518,new-tx,961,51,4706
10,13,new-tx,394,44,11066
10,3360,new-tx,500,52,6449
10,74023,new-tx,364,41,16632
10,53449,new-tx,283,49,9567
10,7332,new-tx,355,47,17382
10,13,new-tx,404,54,11054
10,12630,new-tx,239,55,91521
10,6701,new-tx,258,66,41263
10,35594,new-tx,673,63,11187
10,5930,new-tx,305,32,42318
10,5106,new-tx,393,57,83025
10,59124,new-tx,509,42,19425
10,49970,new-tx,455,40,70171
10,31628,new-tx,654,43,30446
10,21435,new-tx,313,55,40833
10,140017,new-tx,420,52,153764
10,36324,new-tx,1102,79,90950
10,2883,new-tx,768,35,80130
10,4079,new-tx,421,48,35663
10,40896,new-tx,1899,34,115906
10,76337,new-tx,689,48,8552
10,128139,new-tx,546,26,95341
10,119,new-tx,258,44,45471
10,11486,new-tx,485,76,589
10,86522,new-tx,243,61,79141
10,495,new-tx,248,56,24076
11,5053,new-tx,286,67,52872
11,17824,new-tx,361,55,4079
11,70042,new-tx,6723,44,77217
11,9114,new-tx,219,38,31833
11,38003,new-tx,444,54,26531
11,85148,new-tx,7140,43,145503
11,41067,new-tx,244,42,3586
11,136615,new-tx,800,40,41120
11,26721,new-tx,10353,48,27160
11,136789,new-tx,213,49,15576
11,57760,new-tx,337,72,65517
11,94467,new-tx,906,40,254
11,69462,new-tx,430,53,17441
11,43387,new-tx,928,44,135110
11,37267,new-tx,494,49,125233
11,70934,new-tx,437,49,61769
11,124964,new-tx,244,55,85130
11,35428,new-tx,295,69,5950
11,10750,new-tx,10828,77,110286
11,2266,new-tx,417,55,2098
11,87504,new-tx,411,85,5065
11,20623,new-tx,201,48,35933
11,18864,new-tx,467,67,39332
11,5485,new-tx,290,74,18013
11,7335,new-tx,747,58,32755
11,35847,new-tx,234,60,100344
11,1221,new-tx,1161,44,12050
11,50968,new-tx,272,42,119069
11,96764,new-tx,225,85,40715
11,53129,new-tx,343,64,10740
11,96843,new-tx,267,70,18824
11,56586,new-tx,231,48,141475
11,13412,new-tx,893,43,82062
11,7272,new-tx,457,41,11080
11,5136,new-tx,245,50,46169
11,58302,new-tx,817,58,64960
11,6449,new-tx,293,51,2887
11,33788,new-tx,5790,42,4740
11,28586,new-tx,268,47,86185
11,2175,new-tx,412,30,67471
11,68983,new-tx,362,68,10283
11,35226,new-tx,318,39,90687
11,93045,new-tx,204,62,92255
11,72016,new-tx,792,35,87054
11,77075,new-tx,223,56,78899
11,29504,new-tx,969,36,4773
11,59977,new-tx,5636,59,78733
11,62832,new-tx,3387,52,10645
11,39417,new-tx,1397,63,64679
11,15582,new-tx,349,58,21552
12,13989,new-tx,5506,50,8797
12,79142,new-tx,231,56,29314
12,5918,new-tx,2210,36,22449
12,31632,new-tx,450,58,114686
12,106486,new-tx,251,70,129753
12,41051,new-tx,346,57,22252
12,111155,new-tx,357,53,913
12,24256,new-tx,566,42,52793
12,61362,new-tx,6209,60,10645
12,4079,new-tx,7129,55,65474
12,72866,new-tx,407,51,4815
12,1913,new-tx,14942,58,11422
12,77026,new-tx,474,43,17447
12,36213,new-tx,479,59,79596
12,8951,new-tx,466,57,40074
12,11338,new-tx,226,60,23025
12,3094,new-tx,411,53,19256
12,110207,new-tx,1920,65,36207
12,5884,new-tx,195,30,17676
12,69231,new-tx,1556,61,134601
12,2537,new-tx,1206,37,29004
12,105872,new-tx,236,78,54319
12,15410,new-tx,374,34,23215
12,102282,new-tx,674,41,29458
12,78095,new-tx,1430,47,79202
12,26585,new-tx,228,43,34725
12,5862,new-tx,3533,51,7148
12,40075,new-tx,399,55,8214
12,125811,new-tx,501,55,21413
12,13412,new-tx,522,64,6654
12,92773,new-tx,451,51,80318
12,29921,new-tx,459,48,33293
12,138742,new-tx,483,64,48156
12,63177,new-tx,487,56,28404
12,61034,new-tx,1779,45,92746
12,115902,new-tx,929,8,96949
12,14279,new-tx,281,48,7067
12,11095,new-tx,383,47,1233
12,37637,new-tx,457,50,94020
12,8074,new-tx,694,58,11514
12,4477,new-tx,385,47,4234
12,45189,new-tx,12449,56,9522
12,73072,new-tx,192,54,24366
12,47276,new-tx,205,77,28995
12,78520,new-tx,8280,47,148259
12,41263,new-tx,695,42,92761
12,20450,new-tx,421,51,141090
12,44862,new-tx,434,41,44370
12,6041,new-tx,471,43,13490
12,129393,new-tx,1550,64,126420
13,13412,new-tx,310,49,51440
13,80362,new-tx,4595,41,68514
13,99832,new-tx,283,63,31141
13,55181,new-tx,552,46,86668
13,41193,new-tx,362,43,14775
13,11743,new-tx,474,43,65517
13,11107,new-tx,816,73,2480
13,36452,new-tx,12287,65,99581
13,84644,new-tx,646,56,66916
13,91597,new-tx,461,60,58739
13,18736,new-tx,324,49,90403
13,76827,new-tx,750,47,7067
13,117619,new-tx,371,58,138832
13,2142,new-tx,269,59,9340
13,22423,new-tx,336,41,115322
13,32604,new-tx,480,39,71438
13,163272,new-tx,401,31,97849
13,68073,new-tx,359,68,76501
13,32776,new-tx,5160,41,31632
13,114370,new-tx,574,77,106784
13,31220,new-tx,399,33,111428
13,45110,new-tx,935,60,45975
13,51230,new-tx,7337,59,103904
13,11213,new-tx,326,52,18117
13,95639,new-tx,245,71,47922
13,6488,new-tx,317,50,2474
13,30720,new-tx,376,78,73090
13,34997,new-tx,444,56,84439
13,931,new-tx,395,59,71285
13,105593,new-tx,473,47,1262
13,31384,new-tx,379,48,92318
13,55277,new-tx,483,70,34374
13,16484,new-tx,735,53,4486
13,133751,new-tx,396,48,120656
13,77104,new-tx,413,56,136694
13,5286,new-tx,975,45,53597
13,90315,new-tx,341,61,18081
13,36031,new-tx,333,50,80336
13,54803,new-tx,194,45,28990
13,83397,new-tx,477,40,34152
13,116014,new-tx,2542,49,17535
13,13646,new-tx,457,42,109150
13,105076,new-tx,575,78,35967
13,85434,new-tx,350,60,41266
13,22916,new-tx,799,52,3051
13,25650,new-tx,344,44,16491
13,8086,new-tx,1265,45,40032
13,51084,new-tx,232,43,76915
13,63070,new-tx,1935,67,5915
13,68483,new-tx,6042,43,21892
14,141542,new-tx,6766,56,114656
14,10696,new-tx,405,41,59290
14,199,new-tx,977,33,809
14,20997,new-tx,471,51,27361
14,80595,new-tx,407,41,90448
14,2606,new-tx,412,45,4389
14,47442,new-tx,465,44,21988
14,22764,new-tx,14764,44,110416
14,26114,new-tx,387,69,36005
14,35895,new-tx,468,56,101761
14,55419,new-tx,735,31,10019
14,96230,new-tx,276,55,33372
14,40274,new-tx,254,52,4529
14,81731,new-tx,263,26,5965
14,120517,new-tx,1064,64,66580
14,6088,new-tx,1161,70,5014
14,63208,new-tx,14171,64,559
14,40383,new-tx,215,53,20498
14,27171,new-tx,229,38,21004
14,40278,new-tx,464,33,35541
14,43496,new-tx,10717,52,35542
14,39456,new-tx,509,77,72068
14,40294,new-tx,9129,41,116649
14,50731,new-tx,1015,33,41072
14,146966,new-tx,948,52,32959
14,21798,new-tx,207,49,12509
14,95280,new-tx,352,49,80674
14,82714,new-tx,1687,76,113725
14,26055,new-tx,738,42,3965
14,3903,new-tx,322,32,62532
14,85695,new-tx,221,56,115074
14,4776,new-tx,335,42,118053
14,23278,new-tx,369,47,113471
14,92114,new-tx,227,68,11508
14,97101,new-tx,898,73,37548
14,67439,new-tx,7757,66,35223
14,85136,new-tx,1577,57,21292
14,6481,new-tx,364,52,37515
14,10047,new-tx,573,57,5884
14,83079,new-tx,587,42,61037
14,63841,new-tx,968,30,2888
14,5969,new-tx,306,45,65630
14,36061,new-tx,320,42,21108
14,4575,new-tx,290,41,67570
14,96303,new-tx,538,60,102001
14,80960,new-tx,260,55,40191
14,99862,new-tx,404,77,81520
14,16891,new-tx,761,68,4507
14,63141,new-tx,991,31,9541
14,19974,new-tx,231,56,4596
15,118096,new-tx,494,44,109027
15,30650,new-tx,234,57,21898
15,39488,new-tx,265,51,95810
15,5966,new-tx,824,49,7682
15,68711,new-tx,1925,44,41181
15,22916,new-tx,353,54,4826
15,12774,new-tx,307,53,29498
15,102226,new-tx,326,51,32603
15,86769,new-tx,195,48,22287
15,15230,new-tx,279,42,18939
15,14327,new-tx,338,30,66160
15,120,new-tx,255,30,78381
15,94297,new-tx,404,49,74046
15,26360,new-tx,486,42,71778
15,5408,new-tx,10512,49,11401
15,11531,new-tx,254,59,16058
15,159469,new-tx,989,70,22764
15,85969,new-tx,285,69,2267
15,39384,new-tx,16377,43,19699
15,19493,new-tx,766,69,9338
15,5930,new-tx,5090,47,10177
15,38198,new-tx,1621,34,35
15,38374,new-tx,331,54,8642
15,26325,new-tx,469,26,254
15,23856,new-tx,350,52,435
15,35916,new-tx,6602,43,5479
15,59897,new-tx,814,33,6798
15,61927,new-tx,495,63,61798
15,96840,new-tx,886,43,26965
15,26669,new-tx,201,56,34300
15,134538,new-tx,471,28,33817
15,10234,new-tx,942,28,98527
15,46710,new-tx,197,51,61044
15,59365,new-tx,651,41,35670
15,63222,new-tx,13145,68,110001
15,30777,new-tx,1676,52,31860
15,30179,new-tx,1727,46,91051
15,13907,new-tx,2971,55,32624
15,84841,new-tx,457,50,94049
15,5538,new-tx,443,27,32262
15,69908,new-tx,295,40,5797
15,20375,new-tx,884,51,29860
15,27510,new-tx,454,50,16960
15,8528,new-tx,386,33,10745
15,66057,new-tx,10700,53,37393
15,5070,new-tx,305,53,126631
15,2579,new-tx,502,29,3057
15,74330,new-tx,781,73,40471
15,7908,new-tx,328,70,73008
15,118506,new-tx,4781,44,24922
16,11498,new-tx,348,75,72162
16,123128,new-tx,1897,61,111740
16,104976,new-tx,268,8,20601
16,88970,new-tx,1928,80,47829
16,41278,new-tx,11646,59,20232
16,48581,new-tx,297,48,108820
16,80802,new-tx,771,45,62967
16,65229,new-tx,360,46,141012
16,96529,new-tx,2589,59,3105
16,6383,new-tx,442,59,102176
16,75486,new-tx,497,53,69484
16,1703,new-tx,5043,42,35326
16,21521,new-tx,402,68,83433
16,4724,new-tx,461,42,4637
