slot,clientId,event,size,amount,recipients
5,23165,new-tx,5793,29,79
5,17202,new-tx,485,4,17152
5,2979,new-tx,462,1,2996
5,4445,new-tx,1382,2,18114
5,50336,new-tx,8273,13,50330
6,38939,new-tx,409,91,27929
6,15918,new-tx,419,10,29995
6,11794,new-tx,862,53,9233
6,73506,new-tx,321,13,23477
6,17903,new-tx,231,53,1690
6,46189,new-tx,224,18,46204
6,2962,new-tx,13415,1,2994
6,10172,new-tx,1990,26,10127
6,3688,new-tx,7709,1,3659
6,13902,new-tx,192,0,13831
6,9704,new-tx,2286,2,3645
6,17289,new-tx,227,67,17330
6,4336,new-tx,615,6,36454
6,67644,new-tx,238,2,31492
6,72725,new-tx,6860,17,72760
6,2701,new-tx,286,67,41529
6,3222,new-tx,858,1,22841
6,5003,new-tx,346,15,35091
6,28785,new-tx,302,2,28717
6,6026,new-tx,992,77,7986
6,5204,new-tx,217,2,1712
6,90,new-tx,308,0,19715
6,25816,new-tx,211,16,25810
7,19240,new-tx,223,5,1395
7,36988,new-tx,689,54,36996
7,6813,new-tx,3463,6,6828
7,1487,new-tx,842,6,18594
7,71680,new-tx,5306,25,71711
7,23196,new-tx,461,69,23172
7,69953,new-tx,496,30,69992
7,44444,new-tx,806,8,44456
7,11805,new-tx,661,3,13146
7,35864,new-tx,2044,3,4499
7,24559,new-tx,700,1,10153
7,29897,new-tx,899,98,29857
7,9996,new-tx,305,1,32964
7,56957,new-tx,285,78,15933
7,3725,new-tx,1341,60,44342
7,15323,new-tx,961,1,37532
7,128,new-tx,496,1,50
7,4567,new-tx,882,69,2634
7,43878,new-tx,353,25,36
7,13045,new-tx,705,0,74304
7,44442,new-tx,294,2,10010
7,37427,new-tx,600,1,16003
7,18725,new-tx,233,50,7835
8,28391,new-tx,375,2,21284
8,31353,new-tx,2027,11,24011
8,41965,new-tx,479,92,41927
8,60321,new-tx,258,5,60381
8,54325,new-tx,335,41,54279
8,2898,new-tx,244,5,2859
8,17685,new-tx,4233,77,67751
8,41927,new-tx,472,21,41965
8,7765,new-tx,359,54,43339
8,21792,new-tx,507,3,3796
8,19742,new-tx,275,18,64
8,46256,new-tx,725,14,8786
8,3608,new-tx,218,26,40408
8,604,new-tx,424,18,3634
8,45865,new-tx,383,5,58081
8,49352,new-tx,283,18,49321
8,69435,new-tx,502,20,69480
8,18993,new-tx,692,1,18939
8,2979,new-tx,299,9,2972
8,68065,new-tx,536,8,1152
8,55481,new-tx,990,0,15709
8,53375,new-tx,675,1,53333
8,580,new-tx,3695,8,1752
9,37088,new-tx,407,17,37062
9,7509,new-tx,789,3,23462
9,15666,new-tx,372,14,9820
9,1607,new-tx,208,45,39213
9,37672,new-tx,363,8,4461
9,53618,new-tx,371,19,664
9,19957,new-tx,336,4,19982
9,16955,new-tx,757,1,16178
9,36831,new-tx,228,14,36871
9,49413,new-tx,1021,40,43215
9,14492,new-tx,247,9,14466
9,2854,new-tx,490,86,3535
9,14419,new-tx,1420,2,15798
9,28459,new-tx,312,32,1155
9,19578,new-tx,6954,38,19499
9,15555,new-tx,664,7,28687
9,54562,new-tx,714,2,54605
9,16343,new-tx,277,21,277
9,10669,new-tx,4509,25,1693
9,32963,new-tx,568,1,2687
9,1169,new-tx,455,11,897
9,50605,new-tx,264,8,50592
9,74288,new-tx,381,36,450
10,50139,new-tx,334,24,50120
10,64619,new-tx,348,4,64491
10,16143,new-tx,990,73,16113
10,3692,new-tx,15580,1,573
10,20382,new-tx,3663,0,20494
10,5058,new-tx,205,3,549
10,14,new-tx,3203,22,1906
10,3919,new-tx,262,4,3951
10,33599,new-tx,833,1,33663
10,9691,new-tx,1521,1,5003
10,7784,new-tx,462,10,9306
10,687,new-tx,569,0,679
10,3661,new-tx,635,5,322
10,45547,new-tx,489,10,25954
10,35280,new-tx,342,32,6189
10,4347,new-tx,6286,3,1424
10,3809,new-tx,391,0,3824
10,36310,new-tx,1833,13,27929
10,40119,new-tx,273,2,40138
10,9941,new-tx,16259,1,3184
10,36162,new-tx,233,1,36210
10,14261,new-tx,192,1,1740
10,75813,new-tx,537,2,75795
11,2947,new-tx,1022,39,3008
11,17489,new-tx,342,11,12848
11,22512,new-tx,759,59,22531
11,14938,new-tx,355,0,14923
11,43017,new-tx,198,39,43014
11,6193,new-tx,715,6,35280
11,1416,new-tx,208,22,74275
11,57389,new-tx,425,4,57396
11,10266,new-tx,593,4,10127
11,56779,new-tx,283,10,33026
11,48356,new-tx,360,3,23488
11,10209,new-tx,394,11,485
11,28748,new-tx,510,85,28686
11,40381,new-tx,193,11,51794
11,71188,new-tx,242,0,15605
11,22803,new-tx,1490,77,22771
11,59576,new-tx,982,6,59568
11,8682,new-tx,374,2,57359
11,41613,new-tx,293,13,41617
11,17905,new-tx,285,2,819
11,3815,new-tx,286,0,5182
11,40483,new-tx,291,3,43884
11,11010,new-tx,511,17,10949
12,56674,new-tx,2012,65,382
12,24975,new-tx,7603,9,1416
12,48090,new-tx,8349,0,48106
12,13528,new-tx,204,1,23848
12,10137,new-tx,351,16,10175
12,32161,new-tx,400,0,14731
12,69373,new-tx,958,4,69302
12,19715,new-tx,468,6,30681
12,41529,new-tx,335,10,9194
12,16376,new-tx,227,15,25315
12,40501,new-tx,602,19,11
12,2586,new-tx,653,4,15215
12,20195,new-tx,258,1,24
12,3245,new-tx,1339,42,3296
12,75760,new-tx,313,3,75742
12,29800,new-tx,456,25,17743
12,51077,new-tx,496,23,901
12,71852,new-tx,383,44,71880
12,24035,new-tx,439,2,27572
12,42421,new-tx,7750,16,6199
12,1694,new-tx,423,9,3970
12,1422,new-tx,502,1,14230
12,2921,new-tx,367,1,2972
13,49400,new-tx,5320,4,49313
13,32378,new-tx,372,20,14147
13,4306,new-tx,16212,61,20023
13,3912,new-tx,972,1,3941
13,71568,new-tx,6075,94,71730
13,50454,new-tx,345,5,50499
13,16426,new-tx,393,20,52628
13,37421,new-tx,193,0,37417
13,75879,new-tx,402,11,75758
13,49456,new-tx,803,21,49400
13,31575,new-tx,644,11,31559
13,21470,new-tx,252,17,21594
13,21218,new-tx,313,2,14217
13,12236,new-tx,389,8,12276
13,58909,new-tx,321,27,58893
13,37500,new-tx,12586,3,37455
13,74458,new-tx,310,4,74510
13,2706,new-tx,276,6,555
13,38845,new-tx,293,61,38874
13,56234,new-tx,464,27,91
13,23666,new-tx,427,66,25182
13,59327,new-tx,494,4,7381
13,74050,new-tx,12520,33,33494
14,15167,new-tx,450,9,15191
14,3703,new-tx,306,81,2638
14,30562,new-tx,5635,23,6501
14,41728,new-tx,452,2,41770
14,65947,new-tx,848,3,66007
14,66395,new-tx,868,34,10645
14,36234,new-tx,746,43,36203
14,10231,new-tx,422,44,10135
14,1,new-tx,690,13,43902
14,10405,new-tx,6262,0,881
14,23266,new-tx,1021,2,2954
14,10143,new-tx,309,2,10240
14,5554,new-tx,7822,1,5519
14,42176,new-tx,298,26,42143
14,38133,new-tx,227,1,1703
14,883,new-tx,477,1,863
14,22281,new-tx,361,65,157
14,7985,new-tx,5089,77,8134
14,3703,new-tx,368,5,41746
14,48545,new-tx,1010,4,48532
14,31571,new-tx,593,46,31403
14,8660,new-tx,493,9,881
14,23209,new-tx,972,4,83
15,31299,new-tx,301,3,13440
15,23597,new-tx,1667,5,8125
15,21201,new-tx,5700,1,21206
15,49378,new-tx,422,1,49370
15,2933,new-tx,380,6,2971
15,1356,new-tx,1018,25,19611
15,5100,new-tx,928,7,5131
15,1467,new-tx,491,0,7938
15,2460,new-tx,224,16,5608
15,37782,new-tx,228,18,74333
15,37680,new-tx,321,1,2
15,1897,new-tx,466,32,1913
15,13839,new-tx,384,1,13798
15,25152,new-tx,411,85,68846
15,45192,new-tx,457,4,74970
15,11651,new-tx,328,13,11629
15,10748,new-tx,332,2,10801
15,82,new-tx,259,67,59
15,21910,new-tx,730,43,604
15,72658,new-tx,328,20,67739
15,2721,new-tx,461,0,1740
15,6263,new-tx,811,7,9693
15,72136,new-tx,393,1,72156
16,10380,new-tx,1762,11,2708
16,9752,new-tx,404,39,1163
16,47226,new-tx,229,32,47260
16,59864,new-tx,1023,2,69937
16,38873,new-tx,6420,3,14235
16,10127,new-tx,429,89,10171
16,32780,new-tx,1736,56,15677
16,15271,new-tx,278,2,15286
16,479,new-tx,302,34,445
16,16969,new-tx,5131,0,6907
16,45658,new-tx,640,2,45616
16,14964,new-tx,314,11,14961
16,6392,new-tx,282,4,6315
16,3661,new-tx,303,14,901
16,31,new-tx,774,21,134
16,30650,new-tx,210,1,57
16,67026,new-tx,286,5,66993
16,9691,new-tx,312,3,693
16,338,new-tx,451,1,336
16,332,new-tx,4804,27,321
16,13821,new-tx,310,70,16334
16,8644,new-tx,197,7,320
16,25493,new-tx,465,6,25477
17,124,new-tx,4006,5,20172
17,32378,new-tx,489,1,3756
17,32441,new-tx,430,13,112
17,1349,new-tx,496,6,1361
17,37699,new-tx,435,1,26458
17,604,new-tx,598,11,3645
17,43225,new-tx,460,4,11857
17,21922,new-tx,484,85,14261
17,37,new-tx,7786,54,24
17,21933,new-tx,602,34,2770
17,46901,new-tx,316,43,2577
17,2631,new-tx,525,6,46934
17,39023,new-tx,721,30,4641
17,9996,new-tx,3340,0,40133
17,11346,new-tx,793,26,32921
17,48820,new-tx,323,6,4134
17,36059,new-tx,449,1,36077
17,40562,new-tx,584,16,3944
17,13918,new-tx,835,9,15435
17,44577,new-tx,849,53,107
17,11814,new-tx,411,3,11767
17,4694,new-tx,496,1,4612
17,6704,new-tx,213,79,29085
18,1275,new-tx,1061,2,2460
18,3797,new-tx,945,98,3798
18,22338,new-tx,276,15,22392
18,3343,new-tx,856,5,61351
18,15338,new-tx,850,1,15305
18,4429,new-tx,904,2,1868
18,22391,new-tx,951,1,64
18,56518,new-tx,259,9,56487
18,4652,new-tx,940,2,4676
18,42976,new-tx,413,53,42974
18,7393,new-tx,889,4,43136
18,9709,new-tx,1353,0,6218
18,73288,new-tx,2281,7,73338
18,68987,new-tx,5145,3,44728
18,14922,new-tx,1901,2,15024
18,24052,new-tx,4548,9,2416
18,27847,new-tx,1551,6,22365
18,49278,new-tx,7362,10,49269
18,67779,new-tx,362,0,794
18,51140,new-tx,935,0,10528
18,64,new-tx,207,8,79
18,65616,new-tx,1288,18,851
18,66,new-tx,245,9,32425
19,20254,new-tx,3600,25,3114
19,3370,new-tx,805,0,3393
19,38153,new-tx,443,1,38212
19,8790,new-tx,328,43,8793
19,19747,new-tx,14356,43,54891
19,14339,new-tx,761,22,1416
19,10146,new-tx,6659,43,10132
19,5604,new-tx,485,20,1403
19,949,new-tx,835,1,3919
19,43687,new-tx,832,1,40445
19,13819,new-tx,802,16,7944
19,47955,new-tx,254,5,47954
19,63200,new-tx,217,1,63166
19,3553,new-tx,955,9,3536
19,28422,new-tx,941,81,5198
19,3017,new-tx,494,11,27523
19,39118,new-tx,710,50,9752
19,15280,new-tx,200,34,15279
19,21920,new-tx,321,6,19611
19,64,new-tx,1414,0,72
19,26946,new-tx,886,2,2952
19,32137,new-tx,775,2,14788
19,46932,new-tx,390,15,23533
20,43185,new-tx,328,7,48062
20,68360,new-tx,329,16,323
20,9717,new-tx,975,11,49218
20,23463,new-tx,5089,3,23511
20,19769,new-tx,7286,1,68971
20,28725,new-tx,650,26,28677
20,36459,new-tx,368,1,4231
20,9798,new-tx,607,40,36476
20,13178,new-tx,387,7,1734
20,55103,new-tx,376,25,5964
20,7454,new-tx,12697,3,32940
20,31212,new-tx,985,99,31185
20,32093,new-tx,441,10,32111
20,17347,new-tx,211,4,17247
20,53643,new-tx,243,19,8678
20,5192,new-tx,339,4,23139
20,15662,new-tx,960,32,10733
20,881,new-tx,637,20,9709
20,2629,new-tx,527,9,7666
20,4044,new-tx,1952,4,780
20,11811,new-tx,497,7,559
20,75804,new-tx,448,9,75861
20,29875,new-tx,7262,13,29876
21,37964,new-tx,237,13,37953
21,35098,new-tx,337,65,10732
21,16102,new-tx,401,16,16111
21,14248,new-tx,314,15,14205
21,47328,new-tx,360,11,47233
21,10077,new-tx,1192,15,5956
21,35881,new-tx,210,0,88
21,6250,new-tx,468,6,24507
21,13528,new-tx,1325,10,23840
21,13832,new-tx,852,78,13797
21,33531,new-tx,8928,4,33561
21,74964,new-tx,407,0,8438
21,35871,new-tx,318,11,4471
21,8175,new-tx,5588,10,8177
21,21789,new-tx,281,4,1706
21,10228,new-tx,900,0,10196
21,2701,new-tx,474,4,3703
21,6128,new-tx,435,5,6159
21,3933,new-tx,268,4,754
21,26488,new-tx,463,2,24360
21,10201,new-tx,701,3,10233
21,30644,new-tx,240,2,91
21,28554,new-tx,1601,11,4303
22,64456,new-tx,331,10,5111
22,35952,new-tx,246,8,8173
22,62602,new-tx,500,2,62592
22,32564,new-tx,475,65,465
22,43273,new-tx,463,39,799
22,61161,new-tx,202,70,61168
22,29,new-tx,351,6,84
22,27267,new-tx,2013,11,27251
22,30427,new-tx,841,4,16033
22,62144,new-tx,725,5,62116
22,1335,new-tx,361,3,4357
22,32947,new-tx,276,40,23533
22,2638,new-tx,290,3,2600
22,32508,new-tx,550,15,73978
22,60670,new-tx,465,8,4164
22,48081,new-tx,510,8,48030
22,45728,new-tx,336,3,45731
22,11733,new-tx,285,5,11860
22,3712,new-tx,359,88,8822
22,33650,new-tx,616,3,33566
22,9673,new-tx,403,13,41527
22,10182,new-tx,712,5,10127
22,2620,new-tx,490,3,2638
23,42548,new-tx,921,9,4734
23,45567,new-tx,1460,60,54992
23,7932,new-tx,332,0,24897
23,65794,new-tx,462,39,65820
23,9753,new-tx,459,1,22701
23,52482,new-tx,598,43,52490
23,41534,new-tx,3746,16,41775
23,5,new-tx,822,3,84
23,57027,new-tx,1876,1,57031
23,32974,new-tx,472,97,3725
23,7737,new-tx,1939,2,21693
23,43961,new-tx,250,2,43985
23,31319,new-tx,290,1,31221
23,811,new-tx,265,9,67769
23,24347,new-tx,243,2,39656
23,3651,new-tx,196,10,1740
23,2799,new-tx,505,20,16478
23,6693,new-tx,676,43,8638
23,25476,new-tx,818,7,1143
23,25516,new-tx,326,3,8173
23,37493,new-tx,10894,50,18154
23,39576,new-tx,435,0,39575
23,11102,new-tx,418,49,11100
24,21034,new-tx,225,43,21046
24,11732,new-tx,347,92,38329
24,5262,new-tx,369,53,1710
24,1436,new-tx,503,6,29119
24,34134,new-tx,468,25,34097
24,134,new-tx,1779,25,2
24,4153,new-tx,438,11,8057
24,44597,new-tx,738,36,32467
24,1693,new-tx,9263,1,17682
24,2930,new-tx,390,1,2979
24,3912,new-tx,567,11,819
24,10193,new-tx,335,16,10132
24,9885,new-tx,486,3,9953
24,8805,new-tx,4515,2,7509
24,927,new-tx,492,7,36205
24,44249,new-tx,257,1,22406
24,1328,new-tx,397,3,1346
24,1882,new-tx,825,58,17
24,1904,new-tx,929,15,4432
24,8615,new-tx,464,2,3722
24,25163,new-tx,1778,1,25182
24,10143,new-tx,1619,11,46107
24,30207,new-tx,736,60,30099
25,10135,new-tx,261,17,10132
25,40698,new-tx,328,16,152
25,40463,new-tx,215,3,64
25,38355,new-tx,4569,8,38360
25,75514,new-tx,463,91,42503
25,48624,new-tx,1199,93,881
25,2933,new-tx,8298,1,2954
25,867,new-tx,471,2,1437
25,7570,new-tx,406,1,7566
25,28744,new-tx,243,27,7026
25,20740,new-tx,945,2,2456
25,29085,new-tx,908,7,8778
25,42248,new-tx,16074,3,42112
25,4446,new-tx,634,4,35883
25,11642,new-tx,364,1,11610
25,4844,new-tx,4413,2,4869
25,19,new-tx,439,9,129
25,40152,new-tx,390,53,61430
25,40453,new-tx,488,8,27870
25,1559,new-tx,356,4,1529
25,65477,new-tx,4377,90,65501
25,50882,new-tx,854,1,3946
25,69360,new-tx,10705,43,69311
26,4443,new-tx,367,21,52755
26,53393,new-tx,971,63,53368
26,547,new-tx,2523,2,55625
26,33391,new-tx,323,1,11852
26,44294,new-tx,272,34,75405
26,60159,new-tx,201,7,53016
26,31408,new-tx,464,9,18884
26,45792,new-tx,199,11,2
26,15919,new-tx,1022,3,16021
26,3639,new-tx,230,16,5051
26,17277,new-tx,459,11,17270
26,24350,new-tx,10202,2,65
26,22034,new-tx,551,26,3908
26,8246,new-tx,263,50,819
26,2945,new-tx,209,16,31490
26,28392,new-tx,634,2,28420
26,565,new-tx,337,27,450
26,74581,new-tx,360,1,6032
26,9711,new-tx,319,16,25232
26,2060,new-tx,254,0,2061
26,36058,new-tx,390,18,36009
26,74394,new-tx,224,72,74381
26,7859,new-tx,6352,9,8450
27,32197,new-tx,3338,5,14731
27,47945,new-tx,307,0,24258
27,175,new-tx,965,27,6
27,7431,new-tx,367,4,7482
27,379,new-tx,440,24,69
27,5967,new-tx,292,17,6081
27,67242,new-tx,950,1,67222
27,14831,new-tx,288,11,23143
27,14204,new-tx,326,5,3583
27,300,new-tx,256,11,16139
27,3247,new-tx,602,21,3268
27,20470,new-tx,889,18,3948
27,14936,new-tx,501,0,14956
27,6428,new-tx,219,2,6400
27,52977,new-tx,6161,2,52952
27,10199,new-tx,4966,39,10127
27,604,new-tx,283,75,2706
27,24046,new-tx,520,0,321
27,42151,new-tx,339,46,42219
27,57018,new-tx,294,2,57106
27,14393,new-tx,827,1,22890
27,27195,new-tx,637,65,40634
27,20384,new-tx,320,93,10682
28,50985,new-tx,368,2,24035
28,65710,new-tx,6106,4,2905
28,24420,new-tx,335,5,24409
28,11027,new-tx,347,10,10974
28,71965,new-tx,322,26,1759
28,5001,new-tx,870,8,611
28,9428,new-tx,470,85,40117
28,27406,new-tx,289,2,27340
28,20177,new-tx,749,4,124
28,1169,new-tx,241,20,58591
28,70855,new-tx,365,11,1551
28,62011,new-tx,451,86,1708
28,22197,new-tx,5375,69,1367
28,72968,new-tx,360,2,10962
28,10240,new-tx,374,0,10151
28,20791,new-tx,933,98,25139
28,41730,new-tx,830,20,15136
28,24022,new-tx,202,81,338
28,16415,new-tx,11472,1,16417
28,39635,new-tx,241,11,35880
28,2947,new-tx,465,2,2958
28,20603,new-tx,452,38,21597
28,10194,new-tx,5637,2,10132
29,17712,new-tx,351,0,17752
29,15308,new-tx,508,34,15298
29,36197,new-tx,15988,1,36222
29,49468,new-tx,632,1,18511
29,70119,new-tx,884,5,4297
29,18939,new-tx,351,1,19044
29,69409,new-tx,4665,18,69496
29,18587,new-tx,549,1,4567
29,10132,new-tx,486,18,1163
29,43047,new-tx,398,88,6402
29,59023,new-tx,634,3,7873
29,17259,new-tx,380,20,17304
29,824,new-tx,553,15,4037
29,16275,new-tx,628,0,18359
29,18973,new-tx,336,26,19075
29,18991,new-tx,349,53,16982
29,22357,new-tx,6120,86,22376
29,72884,new-tx,632,1,72875
29,20929,new-tx,309,79,2808
29,770,new-tx,512,9,806
29,15823,new-tx,501,0,61442
29,63461,new-tx,298,4,63467
29,19697,new-tx,478,2,82
30,9233,new-tx,705,3,11747
30,2823,new-tx,1273,2,5191
30,68085,new-tx,424,21,2788
30,10515,new-tx,7995,50,57667
30,36,new-tx,431,53,37
30,14293,new-tx,2026,77,23463
30,10378,new-tx,258,1,2675
30,52540,new-tx,1234,9,57499
30,17023,new-tx,1009,20,9086
30,37671,new-tx,267,5,91
30,12610,new-tx,526,21,12609
30,78457,new-tx,12595,3,69674
30,34143,new-tx,1506,1,34118
30,3031,new-tx,379,0,2949
30,2084,new-tx,580,33,2049
30,51,new-tx,561,0,19721
30,47690,new-tx,861,12,5562
30,20306,new-tx,481,11,693
30,37946,new-tx,484,4,38079
30,11978,new-tx,879,34,25680
30,77927,new-tx,302,19,30518
30,2788,new-tx,4003,2,49207
30,49834,new-tx,446,0,57225
31,24647,new-tx,602,18,24675
31,9905,new-tx,507,3,72205
31,7881,new-tx,7495,6,23240
31,7913,new-tx,427,26,7860
31,5024,new-tx,4167,20,3666
31,39705,new-tx,400,9,1897
31,15276,new-tx,5538,1,15345
31,4048,new-tx,7861,26,3959
31,13165,new-tx,492,0,9233
31,6289,new-tx,552,6,6181
31,5618,new-tx,1988,17,819
31,71478,new-tx,7272,0,38471
31,36431,new-tx,966,1,36314
31,46162,new-tx,418,92,46173
31,32974,new-tx,10722,14,10011
31,22337,new-tx,288,0,4524
31,23469,new-tx,500,1,73534
31,31269,new-tx,6191,72,31226
31,7864,new-tx,218,15,7858
31,27055,new-tx,262,20,91
31,18874,new-tx,394,1,18880
31,37776,new-tx,484,1,37806
31,21708,new-tx,1521,4,21684
32,26462,new-tx,377,1,152
32,20844,new-tx,1148,39,20845
32,23486,new-tx,496,69,23478
32,33628,new-tx,193,2,33565
32,3947,new-tx,310,1,1704
32,7391,new-tx,369,8,20388
32,69983,new-tx,387,6,69946
32,22658,new-tx,11637,0,74488
32,2103,new-tx,473,91,2204
32,22488,new-tx,809,2,22465
32,19547,new-tx,199,7,19529
32,48802,new-tx,601,6,42817
32,13021,new-tx,778,32,13026
32,32498,new-tx,818,0,43635
32,41387,new-tx,2864,0,12019
32,5222,new-tx,251,3,5179
32,7427,new-tx,4339,10,2581
32,11197,new-tx,319,1,15423
32,6171,new-tx,391,5,3535
32,4803,new-tx,961,2,966
32,70671,new-tx,5089,11,70687
32,44933,new-tx,549,0,16137
32,13751,new-tx,304,0,72762
33,19028,new-tx,9759,2,18926
33,17784,new-tx,8911,8,17793
33,54163,new-tx,462,38,154
33,20083,new-tx,365,1,20114
33,321,new-tx,813,1,327
33,37670,new-tx,950,11,45810
33,75424,new-tx,195,6,48984
33,34821,new-tx,1266,18,459
33,114,new-tx,373,43,82
33,50624,new-tx,400,15,50596
33,4432,new-tx,294,34,14
33,3711,new-tx,308,2,15743
33,9890,new-tx,763,11,9858
33,55659,new-tx,307,65,688
33,39233,new-tx,198,0,6731
33,1813,new-tx,379,7,1773
33,51,new-tx,380,1,19756
33,4871,new-tx,304,17,10999
33,9928,new-tx,415,26,4353
33,41207,new-tx,864,60,41173
33,66496,new-tx,13357,0,48330
33,68008,new-tx,455,5,37264
33,71871,new-tx,813,56,71859
34,22671,new-tx,853,2,74499
34,44340,new-tx,234,0,10008
34,34988,new-tx,294,0,27251
34,11451,new-tx,385,0,2376
34,6366,new-tx,10041,14,6511
34,3703,new-tx,1657,1,8841
34,1786,new-tx,663,66,1733
34,21435,new-tx,426,7,21438
34,327,new-tx,435,16,23460
34,49081,new-tx,231,2,10041
34,24522,new-tx,658,27,24525
34,41404,new-tx,210,32,22753
34,27572,new-tx,1728,30,317
34,1924,new-tx,220,24,36303
34,40865,new-tx,1399,11,40877
34,10162,new-tx,198,41,10127
34,14202,new-tx,415,96,1753
34,1436,new-tx,2043,5,1435
34,71832,new-tx,1258,6,71838
34,1533,new-tx,7638,6,14986
34,4293,new-tx,334,46,21927
34,37096,new-tx,449,0,6173
34,53025,new-tx,546,23,34056
35,69944,new-tx,258,6,70024
35,2750,new-tx,282,1,61452
35,38473,new-tx,816,38,1046
35,44721,new-tx,400,23,16
35,30756,new-tx,373,15,30742
35,14663,new-tx,274,6,1783
35,22059,new-tx,430,1,1696
35,40503,new-tx,368,22,64
35,11095,new-tx,426,65,2940
35,34182,new-tx,196,43,34174
35,49158,new-tx,866,0,25679
35,48223,new-tx,1180,8,48201
35,62313,new-tx,367,17,62294
35,48833,new-tx,368,6,48823
35,1424,new-tx,315,8,27572
