slot,clientId,event,size,amount,recipients
4,1873,new-tx,420,43,22403
4,664,new-tx,372,39,1325
4,38940,new-tx,777,5,24354
4,17824,new-tx,4052,0,1220
4,2933,new-tx,377,5,2926
5,50413,new-tx,282,4,69377
5,5753,new-tx,6651,11,5680
5,22383,new-tx,413,2,22329
5,51830,new-tx,279,12,35949
5,765,new-tx,294,6,799
5,19747,new-tx,311,61,45529
5,1873,new-tx,395,0,1882
5,39250,new-tx,455,27,1143
5,29114,new-tx,633,8,36447
5,10414,new-tx,5254,1,10374
5,37,new-tx,977,5,76
5,61650,new-tx,1520,86,61651
5,10943,new-tx,229,7,11052
5,11853,new-tx,259,32,11854
5,46291,new-tx,419,19,8633
5,8173,new-tx,488,1,21708
5,7509,new-tx,8026,0,675
5,46982,new-tx,261,73,3673
5,75740,new-tx,354,6,75792
5,715,new-tx,7767,41,2641
5,537,new-tx,213,32,15465
5,53471,new-tx,481,2,53518
5,1328,new-tx,492,25,15672
5,65988,new-tx,500,2,66066
5,1331,new-tx,371,75,2581
5,10702,new-tx,1896,65,39803
5,9235,new-tx,555,6,16275
5,533,new-tx,374,11,516
5,45285,new-tx,670,21,6217
5,26957,new-tx,312,0,15597
5,10905,new-tx,9692,10,11061
5,4497,new-tx,489,0,27871
5,153,new-tx,669,39,32456
5,44471,new-tx,394,18,8788
5,430,new-tx,345,2,452
5,30121,new-tx,839,0,30138
5,9349,new-tx,1518,94,2602
5,22810,new-tx,1699,27,7365
5,67181,new-tx,350,1,67182
5,27985,new-tx,276,6,46891
5,1692,new-tx,449,2,4087
5,74973,new-tx,5256,0,45172
5,34993,new-tx,258,11,34974
5,23738,new-tx,876,9,23754
5,3320,new-tx,284,60,3267
6,11588,new-tx,929,22,11654
6,55022,new-tx,301,1,34043
6,30997,new-tx,4573,13,24551
6,59389,new-tx,324,7,59403
6,44373,new-tx,407,26,44328
6,43223,new-tx,498,30,60372
6,8788,new-tx,271,6,9986
6,39855,new-tx,312,58,15308
6,11857,new-tx,589,27,28387
6,56953,new-tx,405,1,56960
6,57682,new-tx,607,1,57762
6,1741,new-tx,787,14,1132
6,70716,new-tx,617,14,70629
6,1444,new-tx,3472,1,76314
6,6319,new-tx,815,2,2125
6,37296,new-tx,340,10,43143
6,32378,new-tx,376,44,14182
6,2981,new-tx,956,0,3001
6,18170,new-tx,286,36,18101
6,62311,new-tx,408,13,62358
6,438,new-tx,442,43,3711
6,37246,new-tx,243,37,37330
6,180,new-tx,376,1,157
6,62983,new-tx,1461,5,63050
6,71221,new-tx,598,34,71244
6,7603,new-tx,999,1,7677
6,51858,new-tx,6084,12,69222
6,11570,new-tx,462,5,11594
6,9223,new-tx,210,2,20128
6,19730,new-tx,825,26,5
6,71847,new-tx,700,25,71857
6,46321,new-tx,553,11,21390
6,5612,new-tx,368,25,21264
6,22660,new-tx,804,10,14334
6,10066,new-tx,211,13,9349
6,3725,new-tx,439,15,2581
6,40484,new-tx,269,16,86
6,26961,new-tx,6282,4,3010
6,21457,new-tx,849,24,21461
6,50205,new-tx,7327,76,50242
6,42800,new-tx,217,1,8621
6,65353,new-tx,340,10,18359
6,18572,new-tx,1990,12,4567
6,58082,new-tx,773,0,45847
6,15267,new-tx,1000,11,39881
7,44194,new-tx,343,7,22406
7,45092,new-tx,1992,94,11159
7,16410,new-tx,403,13,2799
7,865,new-tx,326,22,878
7,34823,new-tx,830,20,34830
7,75684,new-tx,283,2,75639
7,43875,new-tx,738,1,19745
7,1397,new-tx,5534,2,1433
7,50205,new-tx,326,4,50214
7,63608,new-tx,486,10,2311
7,41398,new-tx,584,2,19439
7,1442,new-tx,451,75,1475
7,1740,new-tx,505,4,1132
7,25848,new-tx,216,25,25786
7,10693,new-tx,306,0,10728
7,44352,new-tx,226,0,8604
7,32434,new-tx,595,1,64
7,5790,new-tx,438,34,5765
7,9684,new-tx,217,3,35111
7,69098,new-tx,285,1,69100
7,55696,new-tx,359,3,735
7,3241,new-tx,383,3,3223
7,27548,new-tx,4581,9,1275
7,51799,new-tx,9007,77,51826
7,50255,new-tx,236,1,41147
7,257,new-tx,331,2,16964
7,28384,new-tx,1978,25,28389
7,61157,new-tx,438,0,8171
7,2923,new-tx,1476,13,11117
7,40739,new-tx,279,81,37
7,102,new-tx,306,3,23169
7,10151,new-tx,412,11,10241
7,72250,new-tx,204,32,1704
7,22553,new-tx,224,6,51238
7,3050,new-tx,1133,0,11127
7,107,new-tx,524,0,23185
7,10177,new-tx,948,1,24555
7,35654,new-tx,459,75,35572
7,11646,new-tx,515,32,11619
7,15119,new-tx,391,0,3122
7,29498,new-tx,806,97,29439
7,50209,new-tx,217,50,50244
7,56140,new-tx,987,2,59563
7,14042,new-tx,1311,2,14035
7,42496,new-tx,756,25,13808
8,22025,new-tx,426,2,22018
8,18884,new-tx,349,2,40989
8,12697,new-tx,330,5,12685
8,40681,new-tx,452,0,39724
8,185,new-tx,247,1,84
8,2726,new-tx,2931,0,9823
8,12208,new-tx,273,6,12145
8,47468,new-tx,474,90,47459
8,10788,new-tx,245,0,10755
8,47988,new-tx,295,16,16
8,66766,new-tx,324,1,4794
8,24721,new-tx,1844,54,21929
8,36162,new-tx,300,98,2494
8,64384,new-tx,265,54,2655
8,3958,new-tx,5107,67,2460
8,42641,new-tx,1965,6,4000
8,71637,new-tx,831,0,71658
8,2650,new-tx,4785,17,8775
8,36029,new-tx,328,8,36019
8,65913,new-tx,982,0,65925
8,22662,new-tx,393,2,20283
8,32256,new-tx,810,8,12405
8,10305,new-tx,251,8,10338
8,53181,new-tx,201,2,9710
8,28764,new-tx,246,1,28794
8,34105,new-tx,302,10,34155
8,7231,new-tx,499,2,8645
8,3552,new-tx,6350,1,1330
8,47057,new-tx,3669,5,16152
8,46,new-tx,326,7,19747
8,45040,new-tx,1767,6,45106
8,46952,new-tx,270,32,33334
8,15695,new-tx,447,16,53031
8,27069,new-tx,423,14,27860
8,31297,new-tx,430,5,11070
8,2994,new-tx,380,19,2976
8,38164,new-tx,248,2,38175
8,42396,new-tx,4545,1,2979
8,23185,new-tx,346,0,27895
8,56820,new-tx,264,20,56805
8,42071,new-tx,273,5,693
8,2639,new-tx,346,14,2690
8,15728,new-tx,280,3,15785
8,6959,new-tx,197,19,6961
8,32518,new-tx,1703,5,9996
9,37670,new-tx,495,10,27855
9,35883,new-tx,224,43,35915
9,58704,new-tx,722,1,58694
9,45141,new-tx,256,6,7944
9,22455,new-tx,356,3,11759
9,11071,new-tx,519,0,2066
9,69640,new-tx,302,44,69561
9,9691,new-tx,11654,2,9717
9,39648,new-tx,203,11,39603
9,60939,new-tx,16067,1,53369
9,39046,new-tx,345,16,39054
9,10777,new-tx,272,2,555
9,36325,new-tx,801,10,44396
9,14820,new-tx,835,32,2143
9,8630,new-tx,322,73,50397
9,46209,new-tx,12465,4,43928
9,15418,new-tx,2309,25,15409
9,1882,new-tx,442,1,124
9,5722,new-tx,550,21,5772
9,56812,new-tx,1942,1,503
9,72042,new-tx,876,89,4751
9,19683,new-tx,778,7,32425
9,24354,new-tx,488,1,40685
9,72281,new-tx,815,1,38702
9,2605,new-tx,12639,24,2600
9,58160,new-tx,7969,1,23465
9,16964,new-tx,286,0,19085
9,7498,new-tx,422,1,7472
9,1814,new-tx,14782,25,1765
9,49394,new-tx,606,10,49283
9,14649,new-tx,13477,11,30430
9,4035,new-tx,278,39,29804
9,19730,new-tx,350,5,29
9,438,new-tx,957,3,495
9,2661,new-tx,1305,2,1773
9,23487,new-tx,278,2,23485
9,45027,new-tx,504,26,45014
9,68,new-tx,383,32,126
9,19689,new-tx,913,7,19702
9,25373,new-tx,208,0,541
9,16644,new-tx,607,13,1753
9,1220,new-tx,294,50,2456
9,9019,new-tx,208,1,9080
9,57461,new-tx,392,1,684
9,43894,new-tx,196,34,185
10,75870,new-tx,1008,54,75786
10,68649,new-tx,789,7,448
10,22657,new-tx,301,13,74456
10,19147,new-tx,988,2,24037
10,45157,new-tx,1699,3,24360
10,46705,new-tx,5353,61,19306
10,61676,new-tx,345,2,61706
10,39093,new-tx,320,18,3941
10,55069,new-tx,4146,23,4391
10,40184,new-tx,987,15,44701
10,45046,new-tx,318,26,7970
10,54510,new-tx,196,1,54519
10,26465,new-tx,344,16,4502
10,59980,new-tx,1718,5,493
10,3727,new-tx,508,54,2673
10,29050,new-tx,426,6,43131
10,36613,new-tx,7513,1,36604
10,147,new-tx,392,0,35917
10,65088,new-tx,960,2,65097
10,36231,new-tx,313,0,36172
10,59741,new-tx,1244,11,10911
10,13785,new-tx,992,44,13810
10,19119,new-tx,202,7,326
10,19504,new-tx,442,60,19501
10,9202,new-tx,8103,46,10755
10,6219,new-tx,217,13,5604
10,56537,new-tx,453,15,56479
10,1751,new-tx,492,11,6543
10,21340,new-tx,1770,11,34844
10,13981,new-tx,5395,61,13893
10,17968,new-tx,422,1,17939
10,70219,new-tx,384,77,6722
10,819,new-tx,311,3,754
10,45503,new-tx,395,20,4429
10,1907,new-tx,241,2,23185
10,26896,new-tx,366,1,7821
10,2985,new-tx,511,30,23296
10,8746,new-tx,401,9,3643
10,14923,new-tx,478,24,14996
10,8765,new-tx,285,1,9688
10,1483,new-tx,500,1,3583
10,3902,new-tx,1023,0,1549
10,66025,new-tx,604,32,65923
10,51120,new-tx,307,9,28603
10,18344,new-tx,324,72,555
11,23468,new-tx,674,1,46278
11,7493,new-tx,296,25,16695
11,19695,new-tx,455,13,140
11,17379,new-tx,777,69,13918
11,6626,new-tx,625,11,6602
11,7454,new-tx,512,2,32943
11,4682,new-tx,319,21,4688
11,40,new-tx,478,1,4485
11,43356,new-tx,351,38,43336
11,22879,new-tx,4251,6,3292
11,14730,new-tx,594,65,34303
11,4061,new-tx,305,98,4089
11,10210,new-tx,1036,26,10264
11,1370,new-tx,412,12,319
11,22381,new-tx,359,27,22372
11,14185,new-tx,2678,7,6545
11,44778,new-tx,345,22,3801
11,11106,new-tx,233,39,15593
11,26292,new-tx,12584,1,12028
11,227,new-tx,394,6,254
11,47261,new-tx,458,20,47244
11,28486,new-tx,365,64,9927
11,9718,new-tx,368,6,9673
11,6198,new-tx,632,1,6204
11,40726,new-tx,309,2,2
11,10002,new-tx,365,9,10005
11,89,new-tx,837,1,24
11,19688,new-tx,372,7,19710
11,36023,new-tx,1603,86,14512
11,12474,new-tx,562,39,12492
11,66104,new-tx,7990,1,17638
11,41456,new-tx,1003,32,49846
11,33728,new-tx,352,11,40387
11,17253,new-tx,727,18,9493
11,5172,new-tx,511,32,1735
11,111,new-tx,519,28,19721
11,3645,new-tx,503,13,2663
11,34229,new-tx,306,7,34250
11,42118,new-tx,265,2,42175
11,4348,new-tx,346,4,897
11,43310,new-tx,675,99,57028
11,3,new-tx,392,0,1868
11,7509,new-tx,221,4,3887
11,68,new-tx,434,11,125
11,11010,new-tx,437,6,19251
12,52943,new-tx,316,10,52905
12,837,new-tx,1456,6,67794
12,21010,new-tx,396,1,21088
12,28716,new-tx,993,7,28801
12,3552,new-tx,3774,24,1409
12,8608,new-tx,953,5,8607
12,11011,new-tx,479,75,22808
12,781,new-tx,1258,46,3989
12,45219,new-tx,612,19,536
12,2406,new-tx,399,1,1727
12,14195,new-tx,11012,8,1422
12,39818,new-tx,226,19,15270
12,5024,new-tx,473,21,9712
12,21046,new-tx,437,4,21112
12,61843,new-tx,363,3,61809
12,21997,new-tx,893,11,819
12,21050,new-tx,397,13,21029
12,24051,new-tx,7627,18,715
12,31310,new-tx,208,73,49694
12,14589,new-tx,214,19,14660
12,75915,new-tx,15211,10,75744
12,36829,new-tx,362,32,36835
12,73582,new-tx,275,20,73561
12,1924,new-tx,383,23,1928
12,5669,new-tx,339,0,5784
12,4361,new-tx,377,40,4338
12,10212,new-tx,1980,67,10224
12,9281,new-tx,583,14,61507
12,3592,new-tx,394,1,25945
12,36454,new-tx,1416,2,1435
12,10061,new-tx,444,0,23533
12,9783,new-tx,231,27,693
12,38356,new-tx,710,1,57745
12,14522,new-tx,483,25,14558
12,10240,new-tx,352,45,8788
12,2823,new-tx,319,1,5198
12,51679,new-tx,940,0,2653
12,2721,new-tx,3943,0,60913
12,76,new-tx,843,43,47989
12,62171,new-tx,243,2,62184
12,30803,new-tx,447,21,7365
12,68920,new-tx,432,59,1656
12,47869,new-tx,485,8,35878
12,23744,new-tx,346,8,23867
12,786,new-tx,344,3,1704
13,53476,new-tx,2508,10,3547
13,17402,new-tx,2128,5,17371
13,7989,new-tx,332,5,11436
13,16190,new-tx,508,3,1656
13,41751,new-tx,489,32,53525
13,3945,new-tx,408,5,805
13,7596,new-tx,294,13,7659
13,32946,new-tx,285,9,9347
13,4858,new-tx,304,1,16919
13,64734,new-tx,285,17,64733
13,31874,new-tx,406,3,31798
13,3711,new-tx,1481,39,1752
13,40162,new-tx,428,0,22770
13,58900,new-tx,239,4,23533
13,13035,new-tx,297,1,11827
13,47364,new-tx,193,46,47227
13,70209,new-tx,497,5,68856
13,9349,new-tx,415,23,52319
13,41133,new-tx,232,64,2281
13,63338,new-tx,383,1,63309
13,3978,new-tx,643,9,1699
13,95,new-tx,846,0,19792
13,23999,new-tx,5933,66,8553
13,26804,new-tx,453,5,453
13,15675,new-tx,584,16,15697
13,6704,new-tx,818,8,720
13,54156,new-tx,230,13,27123
13,60,new-tx,881,7,102
13,2084,new-tx,229,1,1997
13,8622,new-tx,608,1,8685
13,12088,new-tx,845,15,3643
13,66958,new-tx,342,13,66964
13,43118,new-tx,344,34,43110
13,32709,new-tx,262,25,32741
13,70788,new-tx,779,1,70818
13,36489,new-tx,292,49,8866
13,12902,new-tx,398,32,18484
13,2994,new-tx,956,5,23248
13,21003,new-tx,238,1,20994
13,11095,new-tx,439,10,2943
13,28716,new-tx,301,9,28709
13,13812,new-tx,865,4,10782
13,783,new-tx,360,61,57053
13,8263,new-tx,228,1,5406
13,10315,new-tx,255,1,3643
14,17529,new-tx,308,5,15298
14,27908,new-tx,5897,21,112
14,37939,new-tx,314,9,37952
14,73527,new-tx,429,1,73499
14,27012,new-tx,361,34,2945
14,10,new-tx,358,4,1868
14,29822,new-tx,200,59,60239
14,28456,new-tx,397,1,6173
14,37539,new-tx,759,21,21469
14,15682,new-tx,339,26,52673
14,65998,new-tx,299,6,65914
14,3116,new-tx,470,1,25249
14,2136,new-tx,344,33,2058
14,1169,new-tx,209,2,2680
14,18393,new-tx,352,1,555
14,56520,new-tx,911,55,56572
14,17699,new-tx,426,2,4087
14,7018,new-tx,279,1,6988
14,59971,new-tx,1786,64,7429
14,28254,new-tx,346,2,28240
14,2592,new-tx,287,9,6178
14,5415,new-tx,353,16,3986
14,16104,new-tx,730,2,37026
14,10120,new-tx,258,43,10153
14,32442,new-tx,483,4,379
14,35090,new-tx,735,32,35066
14,47415,new-tx,301,3,47383
14,13557,new-tx,712,21,7348
14,11764,new-tx,1007,16,11753
14,40718,new-tx,883,6,4504
14,21749,new-tx,604,4,21674
14,38939,new-tx,5787,1,1887
14,12106,new-tx,505,17,32612
14,23086,new-tx,461,1,5025
14,45977,new-tx,302,0,3900
14,1928,new-tx,405,4,10532
14,29053,new-tx,475,76,8633
14,18627,new-tx,6176,0,18615
14,17098,new-tx,227,7,15404
14,11,new-tx,1749,1,152
14,24026,new-tx,229,13,9900
14,5765,new-tx,423,47,46340
14,3634,new-tx,335,10,1769
14,10685,new-tx,361,2,42641
14,40617,new-tx,434,0,5438
15,11896,new-tx,809,85,47213
15,29215,new-tx,329,1,29177
15,7170,new-tx,7935,40,7196
15,40803,new-tx,299,0,113
15,38948,new-tx,402,34,22383
15,28456,new-tx,6459,16,14200
15,31164,new-tx,346,1,13440
15,32524,new-tx,985,2,2631
15,10064,new-tx,3251,13,18041
15,761,new-tx,811,23,824
15,26982,new-tx,233,86,51822
15,1435,new-tx,223,7,27561
15,29056,new-tx,5936,3,23461
15,63257,new-tx,284,9,851
15,24437,new-tx,838,98,24407
15,26960,new-tx,632,5,11101
15,75307,new-tx,342,0,75634
15,5970,new-tx,323,2,7996
15,3540,new-tx,5765,99,10431
15,18994,new-tx,245,99,19048
15,20098,new-tx,202,69,1275
15,1694,new-tx,479,1,819
15,51878,new-tx,752,1,51883
15,20465,new-tx,716,6,777
15,25035,new-tx,560,4,438
15,51027,new-tx,854,11,6701
15,14732,new-tx,323,13,2017
15,10144,new-tx,710,1,10193
15,35107,new-tx,246,14,9695
15,36446,new-tx,590,20,27559
15,33433,new-tx,219,75,33434
15,2586,new-tx,209,37,604
15,51988,new-tx,2026,3,9349
15,20459,new-tx,632,49,555
15,3536,new-tx,408,3,1719
15,17454,new-tx,432,64,17385
15,29,new-tx,912,1,60
15,52466,new-tx,376,3,52518
15,18212,new-tx,370,1,40838
15,13870,new-tx,532,11,53255
15,29879,new-tx,296,46,29875
15,17044,new-tx,974,34,16956
15,20605,new-tx,408,3,20603
15,24124,new-tx,254,6,24144
15,25846,new-tx,364,46,66435
16,57715,new-tx,467,16,60871
16,36163,new-tx,533,79,36281
16,20571,new-tx,714,2,20669
16,66339,new-tx,6042,2,8663
16,11812,new-tx,5809,5,559
16,22757,new-tx,1359,88,17902
16,4414,new-tx,571,3,27557
16,41446,new-tx,371,37,41454
16,49468,new-tx,373,1,48558
16,23460,new-tx,263,41,4346
16,63294,new-tx,16381,60,63323
16,20166,new-tx,1474,4,46
16,5666,new-tx,899,1,5722
16,46983,new-tx,6166,1,694
16,1551,new-tx,443,1,16383
16,48352,new-tx,407,10,73534
16,2589,new-tx,13479,2,23492
16,5991,new-tx,358,6,11462
16,24563,new-tx,313,3,10192
16,38409,new-tx,723,2,14216
16,48278,new-tx,921,2,7350
16,5026,new-tx,350,54,71495
16,6306,new-tx,1004,13,58241
16,20166,new-tx,318,18,39635
16,10431,new-tx,1284,1,1347
16,51527,new-tx,825,2,505
16,40453,new-tx,469,24,4485
16,1704,new-tx,404,3,3954
16,73643,new-tx,272,3,73717
16,11738,new-tx,7368,3,11728
16,55658,new-tx,358,5,55689
16,10254,new-tx,627,15,23549
16,2807,new-tx,464,1,2970
16,69289,new-tx,987,37,50464
16,15082,new-tx,252,5,64112
16,40635,new-tx,322,33,22834
16,29445,new-tx,248,1,10743
16,42809,new-tx,200,18,688
16,7957,new-tx,725,4,5956
16,3712,new-tx,293,64,2663
16,8450,new-tx,332,0,13797
16,9855,new-tx,326,6,939
16,34271,new-tx,965,16,34369
16,73230,new-tx,2497,4,73237
16,42246,new-tx,717,17,42174
17,819,new-tx,3457,0,3912
17,248,new-tx,386,39,59819
17,47283,new-tx,240,5,47317
17,55242,new-tx,211,1,29074
17,6198,new-tx,479,16,6172
17,37673,new-tx,478,0,20182
17,45369,new-tx,227,1,45423
17,6542,new-tx,325,29,3524
17,40715,new-tx,640,1,3756
17,33750,new-tx,7649,50,897
17,11967,new-tx,238,1,587
17,39854,new-tx,342,7,15314
17,7357,new-tx,338,14,7359
17,20721,new-tx,335,20,20764
17,43437,new-tx,472,69,28745
17,1260,new-tx,488,69,41588
17,65885,new-tx,1986,1,66006
17,8008,new-tx,528,1,6601
17,27478,new-tx,232,1,28745
17,73955,new-tx,319,36,11128
17,61431,new-tx,326,2,61451
17,2606,new-tx,428,24,64911
17,3836,new-tx,4126,1,3800
17,13395,new-tx,473,0,49007
17,75975,new-tx,7900,2,75987
17,13060,new-tx,217,50,9233
17,12130,new-tx,374,5,12195
17,34764,new-tx,388,20,22764
17,9273,new-tx,382,1,18650
17,15706,new-tx,415,4,24172
17,74262,new-tx,480,10,59841
17,50467,new-tx,7374,19,50407
17,16836,new-tx,492,67,16799
17,44959,new-tx,247,0,59382
17,83,new-tx,6732,0,174
17,11758,new-tx,294,16,11862
17,35100,new-tx,606,39,9692
17,10899,new-tx,998,34,7795
17,57538,new-tx,259,1,57523
17,2655,new-tx,389,2,1329
17,8616,new-tx,441,26,6701
17,30330,new-tx,648,21,30315
17,46939,new-tx,4481,0,3887
17,5865,new-tx,523,2,5864
17,39345,new-tx,861,1,10153
18,21088,new-tx,479,13,21029
18,53157,new-tx,225,1,5
18,10762,new-tx,5546,3,10752
18,26140,new-tx,365,34,26083
18,8607,new-tx,886,33,319
18,52231,new-tx,2024,11,25948
18,39249,new-tx,315,5,44116
18,7,new-tx,357,23,64
18,4789,new-tx,6974,54,61335
18,72813,new-tx,5481,1,72817
18,22328,new-tx,557,1,1928
